Gene ID	Gene Name	Reference	Strand	Start	End	Coverage	FPKM	TPM
ENSMUSG00000030203	Dusp16	6	-	134692431	134769588	22.370800	4.163071	10.390066
ENSMUSG00000108196	Gm36328	6	+	134731209	134732155	0.000000	0.000000	0.000000
ENSMUSG00000032652	Crebl2	6	+	134807117	134835894	13.338506	2.693365	6.722016
ENSMUSG00000108233	Gm44084	6	+	134812807	134813215	0.000000	0.000000	0.000000
ENSMUSG00000032641	Gpr19	6	-	134846056	134875541	4.182507	2.395788	5.979335
ENSMUSG00000107477	Gm44366	6	-	134866737	134869030	0.000000	0.000000	0.000000
ENSMUSG00000100876	2810454H06Rik	6	+	134874924	134878071	1.123571	0.126408	0.315485
ENSMUSG00000003031	Cdkn1b	6	+	134897364	134902476	105.203099	17.871126	44.602205
ENSMUSG00000107730	Gm44238	6	-	134905955	134907075	0.000000	0.000000	0.000000
ENSMUSG00000098318	Lockd	6	+	134906055	134933761	10.440387	4.920004	12.279194
ENSMUSG00000090698	Apold1	6	+	134958681	134963799	1.867115	0.210060	0.524263
ENSMUSG00000030204	Ddx47	6	+	134988575	135000739	69.509720	29.744713	74.235940
ENSMUSG00000046733	Gprc5a	6	+	135042649	135061707	122.020163	13.727925	34.261733
ENSMUSG00000030205	Gprc5d	6	-	135082989	135095281	0.000000	0.000000	0.000000
ENSMUSG00000108191	Gm29803	6	-	135111076	135111450	0.000000	0.000000	0.000000
ENSMUSG00000042770	Hebp1	6	-	135114520	135175020	87.667186	34.654933	86.490715
ENSMUSG00000088372	Gm22881	6	+	135125646	135125779	0.000000	0.000000	0.000000
ENSMUSG00000108248	Gm34391	6	-	135148197	135149103	0.000000	0.000000	0.000000
ENSMUSG00000108239	Gm19434	6	+	135165478	135171958	0.000000	0.000000	0.000000
ENSMUSG00000030207	Fam234b	6	+	135174975	135221953	10.376421	4.936932	12.321443
ENSMUSG00000030206	Gsg1	6	-	135214324	135231349	0.000000	0.000000	0.000000
ENSMUSG00000119940	Gm56924	6	-	135219094	135231150	0.000000	0.000000	0.000000
ENSMUSG00000094973	Eif4a3l1	6	+	136304537	136306981	0.803878	0.115100	0.287262
ENSMUSG00000091408	Gm6728	6	-	136463120	136464184	1.292019	0.145359	0.362783
ENSMUSG00000030208	Emp1	6	+	135339543	135360171	87.532615	55.766620	139.180613
ENSMUSG00000071141	Rpl36a-ps3	6	+	136465805	136466125	291.330218	32.776218	81.801876
ENSMUSG00000030213	Atf7ip	6	+	136483165	136587860	4.511485	3.735030	9.321773
ENSMUSG00000107702	Gm44140	6	-	136491974	136496029	0.000000	0.000000	0.000000
ENSMUSG00000096010	H4c16	6	-	136778551	136781413	0.024001	0.002700	0.006739
ENSMUSG00000060032	H2aj	6	+	136785242	136787072	241.160626	27.148350	67.756016
ENSMUSG00002076169	Gm55635	6	-	136785541	136785681	9.977961	1.122574	2.801686
ENSMUSG00000030222	Rerg	6	-	137031823	137147495	0.025512	0.059137	0.147593
ENSMUSG00000107567	4930480K02Rik	6	-	137122874	137123927	0.000000	0.000000	0.000000
ENSMUSG00000015766	Eps8	6	-	137454243	137631874	0.533587	0.578079	1.442751
ENSMUSG00000107878	Gm44106	6	-	137568975	137570573	0.000000	0.000000	0.000000
ENSMUSG00000030216	Wbp11	6	-	136790652	136805231	131.543625	27.422991	68.441456
ENSMUSG00000047515	BC049715	6	+	136804624	136817660	0.306268	0.040199	0.100326
ENSMUSG00000043298	Smco3	6	-	136806925	136812450	16.807879	2.346783	5.857028
ENSMUSG00000107899	Gm44069	6	-	136824742	136825247	0.000000	0.000000	0.000000
ENSMUSG00000030217	Art4	6	-	136825449	136834731	0.000000	0.000000	0.000000
ENSMUSG00000030218	Mgp	6	-	136849433	136852821	19.541142	4.228823	10.554167
ENSMUSG00000030219	Erp27	6	-	136884309	136899178	0.000000	0.000000	0.000000
ENSMUSG00000030220	Arhgdib	6	-	136900653	136918897	449.032987	76.019286	189.726594
ENSMUSG00000064330	Pde6h	6	+	136900830	136945863	0.035923	0.138115	0.344703
ENSMUSG00000030225	Dera	6	+	137731544	137834338	2.054602	11.129361	27.776317
ENSMUSG00000030224	Strap	6	+	137712076	137728930	448.385592	62.152042	155.117152
ENSMUSG00000008540	Mgst1	6	+	138117314	138133753	18.105551	13.432882	33.525374
ENSMUSG00000107487	Gm44156	6	-	140002127	140003315	0.295206	0.033212	0.082890
ENSMUSG00000107936	Gm44155	6	+	140003309	140003720	0.000000	0.000000	0.000000
ENSMUSG00000107891	Gm5051	6	+	140365897	140366381	5.615830	0.631811	1.576855
ENSMUSG00000107462	Gm7384	6	+	141083773	141084302	18.907547	2.127201	5.309002
ENSMUSG00000100707	Gm28523	6	-	141192646	141195735	0.348793	0.039241	0.097937
ENSMUSG00000041741	Pde3a	6	+	141194995	141453174	0.810797	0.094444	0.235712
ENSMUSG00000107456	Gm10400	6	+	141286279	141290113	0.000000	0.000000	0.000000
ENSMUSG00000108169	Gm43958	6	+	141388086	141391629	0.000000	0.000000	0.000000
ENSMUSG00000079262	Slco1a6	6	-	142031487	142154247	0.000000	0.000000	0.000000
ENSMUSG00000092488	Gm18159	6	+	142056182	142057251	0.000000	0.000000	0.000000
ENSMUSG00000092500	Gm20400	6	+	142107219	142119522	0.281203	0.031637	0.078958
ENSMUSG00000118597	Gm54515	6	+	142119094	142145191	0.000000	0.000000	0.000000
ENSMUSG00000063975	Slco1a5	6	-	142179953	142268707	0.047824	0.007744	0.019327
ENSMUSG00002075778	Gm54520	6	-	142184265	142184553	0.000000	0.000000	0.000000
ENSMUSG00000041681	Iapp	6	+	142244149	142249687	0.000000	0.000000	0.000000
ENSMUSG00000030231	Plekha5	6	+	140369780	140542836	1.219489	3.468950	8.657699
ENSMUSG00002076174	Gm55763	6	+	140476689	140476941	1.750988	0.196996	0.491655
ENSMUSG00000030232	Aebp2	6	+	140546644	140713010	7.856125	21.382885	53.366747
ENSMUSG00000107750	Gm44013	6	-	140565888	140568149	0.180371	0.020293	0.050646
ENSMUSG00000080921	Rpl38-ps2	6	-	140692686	140692898	1102.026629	123.983929	309.435272
ENSMUSG00000030246	Ldhb	6	-	142435975	142453683	0.000000	0.000000	0.000000
ENSMUSG00000041671	Pyroxd1	6	+	142291380	142308983	4.828448	1.317860	3.289073
ENSMUSG00000030243	Recql	6	-	142296068	142332813	15.399086	5.321678	13.281681
ENSMUSG00000030245	Golt1b	6	+	142332947	142349584	228.390057	26.029725	64.964186
ENSMUSG00000107443	Gm7468	6	-	142916388	142917039	0.237818	0.026756	0.066776
ENSMUSG00000030282	Cmas	6	+	142702412	142721440	44.604392	12.468887	31.119464
ENSMUSG00000030279	C2cd5	6	-	142956646	143045867	10.030623	3.639693	9.083832
ENSMUSG00000030275	Etnk1	6	+	143112947	143178033	12.265918	3.030585	7.563642
ENSMUSG00000107802	1700126G02Rik	6	-	143147123	143167174	0.000000	0.000000	0.000000
ENSMUSG00000041540	Sox5	6	-	143774151	144727703	2.078072	1.308825	3.266524
ENSMUSG00000107796	Gm44068	6	-	143934466	143936593	0.000000	0.000000	0.000000
ENSMUSG00000087302	Sox5os1	6	+	143967634	143969504	0.000000	0.000000	0.000000
ENSMUSG00000087157	Sox5os2	6	+	144426951	144447142	0.000000	0.000000	0.000000
ENSMUSG00000072677	Sox5it	6	-	144616153	144618446	0.000000	0.000000	0.000000
ENSMUSG00000085785	Sox5os3	6	+	144618594	144639560	0.108858	0.150628	0.375933
ENSMUSG00000086282	Sox5os4	6	+	144666637	144705609	0.000000	0.000000	0.000000
ENSMUSG00000086731	Sox5os5	6	+	144669291	144670633	0.000000	0.000000	0.000000
ENSMUSG00000067344	Rps25-ps1	6	+	145212126	145212503	10.010582	1.126244	2.810846
ENSMUSG00000083962	Gm15707	6	-	145261339	145262334	1.195783	0.134532	0.335761
ENSMUSG00000085658	Gm15704	6	-	145684419	145691999	0.303407	0.034135	0.085193
ENSMUSG00000030259	Rassf8	6	+	145692474	145766805	3.777304	5.730435	14.301843
ENSMUSG00000030268	Bcat1	6	-	144939561	145021910	45.917679	23.339881	58.250957
ENSMUSG00002076505	Gm54776	6	-	144983800	144983914	0.000000	0.000000	0.000000
ENSMUSG00000097419	Gm26666	6	+	144993285	144996156	0.000000	0.000000	0.000000
ENSMUSG00000086643	Gm15687	6	+	145002115	145005618	0.000000	0.000000	0.000000
ENSMUSG00000030263	Irag2	6	+	145061379	145120660	0.074517	0.080777	0.201600
ENSMUSG00000107420	Gm43910	6	-	145087883	145091123	0.000000	0.000000	0.000000
ENSMUSG00000043541	Casc1	6	-	145120560	145156731	0.020972	0.064271	0.160406
ENSMUSG00000086863	Gm15543	6	+	145127975	145133393	0.000000	0.000000	0.000000
ENSMUSG00000040370	Etfrf1	6	+	145156860	145162665	27.622259	5.750841	14.352772
ENSMUSG00000030265	Kras	6	-	145162425	145195965	113.623051	15.102021	37.691159
ENSMUSG00000107756	Gm44164	6	-	145184393	145186953	0.140180	0.015771	0.039361
ENSMUSG00000086013	Gm15706	6	+	145196255	145197575	7.216908	0.811941	2.026417
ENSMUSG00000030256	Bhlhe41	6	-	145803969	145811284	25.312265	3.519373	8.783542
ENSMUSG00000108126	Gm43909	6	+	145809023	145810898	1.076004	0.121056	0.302128
ENSMUSG00000030255	Sspn	6	+	145877367	145910949	14.201445	9.334751	23.297384
ENSMUSG00000108200	Gm43931	6	+	145892802	145895671	0.000000	0.000000	0.000000
ENSMUSG00000085414	Sspnos	6	-	145897382	145903260	0.000000	0.000000	0.000000
ENSMUSG00000001630	Stk38l	6	+	146626493	146680310	4.974722	4.877127	12.172182
ENSMUSG00000108108	Gm44270	6	+	146664079	146665312	0.636953	0.071661	0.178848
ENSMUSG00000107788	Gm6266	6	+	146683967	146684772	18.617547	2.094574	5.227574
ENSMUSG00000040187	Arntl2	6	+	146697553	146735027	1.247935	0.311489	0.777405
ENSMUSG00000030287	Itpr2	6	-	146009797	146403721	3.828915	1.668920	4.165240
ENSMUSG00000120618	Gm56982	6	+	146121299	146121618	0.000000	0.000000	0.000000
ENSMUSG00000107801	Gm44086	6	-	146170130	146172478	0.000000	0.000000	0.000000
ENSMUSG00000107743	Gm44087	6	+	146277915	146279684	0.077966	0.008772	0.021892
ENSMUSG00000082120	Gm15720	6	-	146364824	146365105	57.659574	6.487013	16.190086
ENSMUSG00000040250	Ints13	6	-	146451130	146479333	20.005928	7.225340	18.032782
ENSMUSG00000040242	Fgfr1op2	6	+	146478701	146500696	32.647398	18.030424	44.999778
ENSMUSG00000040234	Tm7sf3	6	-	146503850	146544322	117.225401	13.990134	34.916146
ENSMUSG00000030291	Med21	6	+	146544045	146552230	63.120333	29.804859	74.386049
ENSMUSG00000084291	Gm6654	6	-	146548739	146549086	153.192798	17.235015	43.014619
ENSMUSG00000085238	4930479D17Rik	6	+	146558716	146566901	0.000000	0.000000	0.000000
ENSMUSG00000048776	Pthlh	6	-	147153599	147165681	0.127239	0.014458	0.036084
ENSMUSG00000081023	Gm15766	6	+	147173335	147174147	0.902009	0.101481	0.253273
ENSMUSG00000016487	Ppfibp1	6	+	146789985	146933523	98.527167	28.619588	71.427886
ENSMUSG00000040163	1700034J05Rik	6	-	146851827	146855920	0.000000	0.000000	0.000000
ENSMUSG00000107969	Gm44085	6	-	146893865	146895522	0.000000	0.000000	0.000000
ENSMUSG00000107814	Gm35876	6	+	146929499	146929957	0.407407	0.045835	0.114395
ENSMUSG00000040121	Rep15	6	+	146934082	146935743	0.494585	0.055643	0.138873
ENSMUSG00000040112	Mrps35	6	+	146944262	146975489	28.372811	7.752123	19.347509
ENSMUSG00000072662	Mansc4	6	-	146976558	146988530	0.000000	0.000000	0.000000
ENSMUSG00000040102	Klhl42	6	+	146992877	147014276	5.991213	0.930131	2.321392
ENSMUSG00000080760	Gm7571	6	+	147074979	147076614	0.000000	0.000000	0.000000
ENSMUSG00000085600	E330012B07Rik	6	+	147081742	147109783	0.000000	0.000000	0.000000
ENSMUSG00000086021	Gm15767	6	-	147143037	147145361	0.000000	0.000000	0.000000
ENSMUSG00000072660	Gm6288	6	-	147339860	147377544	0.000000	0.000000	0.000000
ENSMUSG00000030301	Ccdc91	6	+	147377326	147534110	36.536312	7.723412	19.275854
ENSMUSG00000107793	4933406L23Rik	6	-	147431299	147432807	0.000000	0.000000	0.000000
ENSMUSG00000085077	1700049E15Rik	6	+	147591739	147603872	0.000000	0.000000	0.000000
ENSMUSG00000040029	Ipo8	6	-	148672181	148732965	13.848672	4.750185	11.855367
ENSMUSG00000107909	2610017A05Rik	6	+	148732950	148734612	0.952146	0.107122	0.267351
ENSMUSG00000086777	Far2os2	6	-	147908078	147948837	0.000000	0.000000	0.000000
ENSMUSG00000030303	Far2	6	+	147948757	148084256	0.000000	0.000000	0.000000
ENSMUSG00000089948	Far2os1	6	-	147962353	147969371	0.837838	0.094261	0.235254
ENSMUSG00000030304	Ergic2	6	-	148080577	148113872	27.031727	11.856356	29.590727
ENSMUSG00000107402	4732416N19Rik	6	+	148113665	148117229	0.354277	0.039858	0.099477
ENSMUSG00000084823	Gm17216	6	-	148114865	148116071	0.000000	0.000000	0.000000
ENSMUSG00000030306	Tmtc1	6	-	148133928	148345887	0.066362	0.007640	0.019067
ENSMUSG00000082199	Gm15763	6	+	148162648	148163050	0.000000	0.000000	0.000000
ENSMUSG00000063171	Rps4l	6	+	148256098	148257431	0.000000	0.000000	0.000000
ENSMUSG00000108148	Gm44020	6	+	148260293	148263611	0.000000	0.000000	0.000000
ENSMUSG00000108035	Gm44021	6	-	148262639	148266154	0.000000	0.000000	0.000000
ENSMUSG00000107706	Gm44022	6	-	148287399	148292827	0.000000	0.000000	0.000000
ENSMUSG00000068250	Amn1	6	-	149058645	149090210	2.645399	3.504704	8.746932
ENSMUSG00000030309	Caprin2	6	-	148743990	148797735	3.272911	1.562338	3.899236
ENSMUSG00000108254	Gm43908	6	-	148800665	148802136	0.000000	0.000000	0.000000
ENSMUSG00000095288	Gm7618	6	-	148802466	148802636	360.467836	40.554572	101.214853
ENSMUSG00000108258	Gm43913	6	-	148816713	148822033	0.000000	0.000000	0.000000
ENSMUSG00000039985	Sinhcaf	6	-	148822533	148847965	19.450297	9.961273	24.861037
ENSMUSG00000085355	3010003L21Rik	6	+	148846365	148848627	1.249993	0.140837	0.351496
ENSMUSG00000080536	Gm25539	6	+	148868814	148868935	0.000000	0.000000	0.000000
ENSMUSG00000030313	Dennd5b	6	-	148889569	149003178	2.233701	1.105027	2.757892
ENSMUSG00000082633	Gm15779	6	+	148905413	148905824	3.747605	0.421626	1.052281
ENSMUSG00000081532	Gm15781	6	+	148942478	148942800	0.000000	0.000000	0.000000
ENSMUSG00000107970	Gm49058	6	-	148952623	148955346	0.348037	0.039156	0.097724
ENSMUSG00000065664	Gm22578	6	-	148954015	148954121	0.000000	0.000000	0.000000
ENSMUSG00000082829	Gm15780	6	+	148974202	148975136	0.000000	0.000000	0.000000
ENSMUSG00000065198	Gm23462	6	-	148975501	148975604	0.000000	0.000000	0.000000
ENSMUSG00000039958	Etfbkmt	6	+	149041347	149052669	9.506331	2.772123	6.918578
ENSMUSG00000107894	Gm10388	6	-	149185336	149188271	0.000000	0.000000	0.000000
ENSMUSG00000121190	Gm56997	6	-	149210343	149211173	0.299881	0.033738	0.084203
ENSMUSG00000032712	Resf1	6	+	149210912	149237161	9.969816	2.565693	6.403377
ENSMUSG00000084083	Gm15782	6	-	149254880	149255324	0.615730	0.069273	0.172889
ENSMUSG00000081126	Gm15784	6	+	149263184	149264645	17.130814	1.927309	4.810118
ENSMUSG00000003452	Bicd1	6	+	149310384	149464827	0.355497	0.169276	0.422475
ENSMUSG00000082072	Gm15785	6	-	149335278	149335971	7.359996	0.828039	2.066595
ENSMUSG00000096299	Gm21814	6	+	149467547	149487111	0.231490	0.077283	0.192880
ENSMUSG00000107976	Gm44043	6	+	149471907	149475159	0.073778	0.008300	0.020716
ENSMUSG00002075364	Gm55231	6	+	149477959	149478059	0.000000	0.000000	0.000000
ENSMUSG00000078817	Nlrp12	7	-	3267458	3298370	0.021736	0.006729	0.016794
ENSMUSG00000078008	Mir291a	7	+	3267593	3267674	0.000000	0.000000	0.000000
ENSMUSG00000078041	Mir292	7	+	3267863	3267944	0.000000	0.000000	0.000000
ENSMUSG00000104747	Mir292b	7	-	3267872	3267933	0.000000	0.000000	0.000000
ENSMUSG00000078032	Mir291b	7	+	3268156	3268234	0.000000	0.000000	0.000000
ENSMUSG00000078035	Mir293	7	+	3269017	3269096	0.000000	0.000000	0.000000
ENSMUSG00000077903	Mir294	7	+	3269315	3269398	0.000000	0.000000	0.000000
ENSMUSG00000077886	Mir295	7	+	3269447	3269515	0.000000	0.000000	0.000000
ENSMUSG00000091292	Gm3104	7	+	3136001	3137834	0.000000	0.000000	0.000000
ENSMUSG00000107972	Gm18198	7	+	3147437	3148987	0.000000	0.000000	0.000000
ENSMUSG00000108259	Gm6727	7	-	3152327	3153844	0.000000	0.000000	0.000000
ENSMUSG00000055452	Gm7353	7	-	3159020	3161963	11.487613	1.292418	3.225578
ENSMUSG00000107523	Gm44451	7	-	3165996	3166478	0.000000	0.000000	0.000000
ENSMUSG00000108044	Gm44459	7	-	3170113	3170272	0.000000	0.000000	0.000000
ENSMUSG00000107956	Speer9-ps1	7	+	3178146	3194832	0.000000	0.000000	0.000000
ENSMUSG00000118413	Gm29708	7	+	3199831	3200776	0.000000	0.000000	0.000000
ENSMUSG00000054753	AU018091	7	-	3204498	3219029	0.000000	0.000000	0.000000
ENSMUSG00000107470	Gm3375	7	+	3230842	3231636	557.977634	62.775488	156.673130
ENSMUSG00000083344	Gm7363	7	-	3986786	3987184	165.017544	18.565362	46.334859
ENSMUSG00000082093	Gm15928	7	-	3996238	3996517	0.000000	0.000000	0.000000
ENSMUSG00000055541	Lair1	7	-	4006401	4066203	0.000000	0.000000	0.000000
ENSMUSG00000086155	9430041J12Rik	7	-	4077124	4123727	0.000000	0.000000	0.000000
ENSMUSG00000075719	Gm23741	7	+	4104889	4105059	0.000000	0.000000	0.000000
ENSMUSG00000030428	Ttyh1	7	+	4122407	4139707	0.367207	0.082288	0.205372
ENSMUSG00000085886	D030047H15Rik	7	-	4129339	4139925	0.000000	0.000000	0.000000
ENSMUSG00000035545	Leng8	7	+	4140038	4151176	22.856548	3.937904	9.828100
ENSMUSG00000043432	Leng9	7	-	4150914	4153373	5.251418	0.590813	1.474532
ENSMUSG00000120885	Gm57243	7	+	4152326	4153392	0.722810	0.081320	0.202956
ENSMUSG00000063838	Cdc42ep5	7	-	4154259	4167859	41.386646	6.243150	15.581462
ENSMUSG00000082782	Gm5319	7	-	4179362	4180234	0.000000	0.000000	0.000000
ENSMUSG00000108641	Gm44807	7	+	4180366	4180519	0.000000	0.000000	0.000000
ENSMUSG00000108761	Atp6v0c-ps1	7	+	4415437	4415899	2.531317	0.284787	0.710762
ENSMUSG00000108105	Gm5340	7	-	3333159	3334038	0.000000	0.000000	0.000000
ENSMUSG00000068566	Myadm	7	+	3337605	3348958	277.387421	64.912890	162.007592
ENSMUSG00000078816	Prkcg	7	+	3337704	3379615	2.510099	0.442144	1.103489
ENSMUSG00000069806	Cacng7	7	+	3381471	3416737	220.661355	27.477892	68.578477
ENSMUSG00000107620	2700052C19Rik	7	+	3386061	3386395	0.644776	0.072541	0.181045
ENSMUSG00000107815	Gm44257	7	-	3426637	3438596	0.000000	0.000000	0.000000
ENSMUSG00000053395	Cacng8	7	+	3439199	3464164	5.821016	0.810195	2.022061
ENSMUSG00000107862	Gm44151	7	-	3440112	3449442	0.000000	0.000000	0.000000
ENSMUSG00000094210	Mir935	7	+	3463582	3463672	0.026284	0.002957	0.007380
ENSMUSG00000107585	3300002P13Rik	7	-	3470181	3471961	0.000000	0.000000	0.000000
ENSMUSG00000078815	Cacng6	7	+	3472711	3484183	1.413201	0.187850	0.468831
ENSMUSG00000107985	Gm35037	7	+	3499873	3523536	27.523407	3.096531	7.728228
ENSMUSG00000053338	Tarm1	7	-	3535016	3551140	1.115770	0.174408	0.435283
ENSMUSG00000107480	Gm44165	7	-	3538127	3539595	0.000000	0.000000	0.000000
ENSMUSG00000118635	Gm51440	7	-	3562452	3563881	0.000000	0.000000	0.000000
ENSMUSG00000108758	Gm44921	7	-	3570730	3571030	0.000000	0.000000	0.000000
ENSMUSG00002075769	Gm55681	7	+	3592163	3592263	0.000000	0.000000	0.000000
ENSMUSG00000108644	Gm44920	7	-	3594645	3607149	0.000000	0.000000	0.000000
ENSMUSG00000054594	Oscar	7	-	3612812	3619156	0.000000	0.000000	0.000000
ENSMUSG00000035674	Ndufa3	7	+	3620372	3623326	398.854573	88.766757	221.541338
ENSMUSG00000006335	Tfpt	7	-	3623323	3632928	88.284371	10.939121	27.301521
ENSMUSG00000008373	Prpf31	7	+	3632984	3645485	59.486600	13.073211	32.627718
ENSMUSG00000085039	Gm15927	7	-	3635113	3647886	0.216907	0.039799	0.099328
ENSMUSG00000035632	Cnot3	7	+	3648267	3664108	54.802898	16.057785	40.076526
ENSMUSG00000093290	Mir3572	7	+	3658961	3659046	0.001239	0.000139	0.000348
ENSMUSG00000078813	Leng1	7	-	3663097	3668839	78.548749	8.837157	22.055505
ENSMUSG00000019734	Tmc4	7	-	3668789	3680552	0.883198	0.257638	0.643004
ENSMUSG00000086032	Gm15929	7	+	3669251	3673277	0.166222	0.018701	0.046673
ENSMUSG00000035596	Mboat7	7	-	3680788	3696522	40.404589	13.187102	32.911963
ENSMUSG00000035585	Tsen34	7	+	3695862	3704023	358.314434	96.037560	239.687585
ENSMUSG00000006333	Rps9	7	+	3706992	3709896	3261.419825	1158.557989	2891.493351
ENSMUSG00000083649	Rasl2-9	7	-	5127937	5128949	0.901283	0.101399	0.253069
ENSMUSG00000109495	Gm47692	7	-	5130395	5132355	40.587097	4.566267	11.396348
ENSMUSG00002075996	Gm56144	7	-	5130631	5130714	0.000000	0.000000	0.000000
ENSMUSG00000118215	Vmn1r55	7	-	5132290	5152669	0.000000	0.000000	0.000000
ENSMUSG00000035177	Nlrp2	7	-	5301546	5354034	0.284952	0.042371	0.105749
ENSMUSG00000109155	Gm18757	7	+	5307877	5311017	0.000000	0.000000	0.000000
ENSMUSG00000048398	Gm5065	7	+	5353536	5363681	0.000000	0.000000	0.000000
ENSMUSG00000108904	Gm45147	7	+	5356485	5356856	0.000000	0.000000	0.000000
ENSMUSG00000064231	Gm5321	7	+	6022021	6022467	9.879195	1.111463	2.773954
ENSMUSG00000046792	Zfp787	7	-	6134490	6158996	33.272708	12.903563	32.204315
ENSMUSG00000108923	4933431C10Rik	7	+	6139429	6140694	0.000000	0.000000	0.000000
ENSMUSG00000108894	Gm45841	7	-	6158286	6158449	0.107616	0.012107	0.030217
ENSMUSG00000109108	Gm36371	7	+	6159515	6160617	2.702629	0.304060	0.758864
ENSMUSG00000044876	Zfp444	7	+	6175225	6196810	15.850499	9.560273	23.860236
ENSMUSG00000109165	Gm45148	7	+	6182974	6186560	0.317739	0.035747	0.089217
ENSMUSG00000108949	Gm45069	7	-	6285838	6286609	0.000000	0.000000	0.000000
ENSMUSG00000054893	Zfp667	7	+	6289578	6310882	3.327845	0.716172	1.787399
ENSMUSG00000055150	Zfp78	7	+	6366279	6385604	0.657633	0.095614	0.238629
ENSMUSG00000062861	Zfp28	7	+	6386294	6399914	11.789992	2.057846	5.135908
ENSMUSG00000093536	Smim17	7	+	6401714	6435092	0.027333	0.060489	0.150966
ENSMUSG00000089780	Gm16306	7	+	6402053	6402635	0.000000	0.000000	0.000000
ENSMUSG00000090179	Gm16307	7	-	6408174	6408383	0.000000	0.000000	0.000000
ENSMUSG00000045929	Gm20715	7	+	6413276	6444690	0.034305	0.003859	0.009632
ENSMUSG00000090824	Or2bd2	7	+	6441687	6445160	0.000000	0.000000	0.000000
ENSMUSG00000109177	Pafah1b1-ps2	7	-	7064443	7066451	0.000000	0.000000	0.000000
ENSMUSG00000109488	Gm6828	7	-	7099842	7101027	0.546374	0.061470	0.153415
ENSMUSG00000062116	Zfp954	7	-	7117689	7124487	26.852966	3.697193	9.227340
ENSMUSG00000108959	Gm44697	7	+	7125159	7126837	0.000000	0.000000	0.000000
ENSMUSG00000063535	Zfp773	7	-	7130072	7139754	0.130200	0.029387	0.073343
ENSMUSG00000110339	Vmn2r-ps35	7	-	7156686	7157516	0.000000	0.000000	0.000000
ENSMUSG00000034538	Zfp418	7	+	7174329	7186561	1.588554	0.350679	0.875214
ENSMUSG00000066838	Zfp772	7	-	7205116	7212997	16.169007	1.819100	4.540055
ENSMUSG00000110105	Gm45844	7	-	7216016	7281288	0.679488	0.423372	1.056639
ENSMUSG00000095730	Vmn2r29	7	-	7234326	7250327	0.086089	0.015900	0.039682
ENSMUSG00000098900	Gm18190	7	-	7268497	7272334	0.000000	0.000000	0.000000
ENSMUSG00000121470	-	7	-	7269792	7281266	1.205563	0.158447	0.395446
ENSMUSG00000000605	Clcn4	7	-	7285308	7303850	19.267144	4.649850	11.604951
ENSMUSG00000110243	Gm45631	7	+	7298765	7300136	0.000000	0.000000	0.000000
ENSMUSG00000093599	Mir5620	7	+	7301890	7301945	3.000000	0.337516	0.842362
ENSMUSG00000070847	Vmn2r30	7	-	7313436	7340608	0.000000	0.000000	0.000000
ENSMUSG00000109766	Gm45415	7	+	7314308	7316381	0.000000	0.000000	0.000000
ENSMUSG00000110139	Gm45783	7	-	7337148	7377572	0.886518	0.099738	0.248923
ENSMUSG00000121471	-	7	-	7365897	7377623	0.250456	0.046808	0.116822
ENSMUSG00000109654	Gm3912	7	-	7371034	7373697	0.000000	0.000000	0.000000
ENSMUSG00000096373	Vmn2r31	7	-	7381250	7402702	0.000000	0.000000	0.000000
ENSMUSG00000090849	Vmn2r-ps36	7	-	7420667	7444298	0.000000	0.000000	0.000000
ENSMUSG00000096743	Vmn2r32	7	-	7465095	7483017	0.000000	0.000000	0.000000
ENSMUSG00000092314	Gm3563	7	-	7496962	7509877	0.000000	0.000000	0.000000
ENSMUSG00000109885	Gm6842	7	-	7537574	7537963	0.000000	0.000000	0.000000
ENSMUSG00000096691	Vmn2r33	7	-	7553966	7569785	0.000000	0.000000	0.000000
ENSMUSG00000092387	Gm7648	7	-	7588299	7599548	0.000000	0.000000	0.000000
ENSMUSG00000092227	Gm7651	7	-	7611626	7617770	0.000000	0.000000	0.000000
ENSMUSG00000092439	Vmn2r-ps37	7	-	7645171	7648359	0.000000	0.000000	0.000000
ENSMUSG00000070841	Vmn2r34	7	-	7673803	7692512	0.000000	0.000000	0.000000
ENSMUSG00000092173	Vmn2r-ps38	7	-	7709857	7723204	0.000000	0.000000	0.000000
ENSMUSG00000096399	Vmn2r35	7	-	7789150	7822866	0.000000	0.000000	0.000000
ENSMUSG00000092433	Vmn2r-ps40	7	-	7845898	7861603	0.000000	0.000000	0.000000
ENSMUSG00000091651	Vmn2r36	7	-	7878953	7905494	0.000000	0.000000	0.000000
ENSMUSG00000092221	Gm7230	7	-	7917736	7923810	0.000000	0.000000	0.000000
ENSMUSG00000090968	Gm3978	7	-	7951361	7967377	0.000000	0.000000	0.000000
ENSMUSG00000092619	Gm20438	7	-	7978627	7981154	0.000000	0.000000	0.000000
ENSMUSG00000092294	Gm18200	7	-	7985511	7989445	0.000000	0.000000	0.000000
ENSMUSG00000094736	Gm4073	7	-	8012396	8038142	0.000000	0.000000	0.000000
ENSMUSG00000090482	Gm3675	7	-	8038858	8058841	0.000000	0.000000	0.000000
ENSMUSG00000121384	-	7	-	8089325	8096040	5.730894	0.644756	1.609163
ENSMUSG00000092574	2810047C21Rik1	7	-	8089386	8095837	0.433849	0.048810	0.121819
ENSMUSG00000096668	Gm3665	7	-	8105367	8118820	0.000000	0.000000	0.000000
