Gene ID	Gene Name	Reference	Strand	Start	End	Coverage	FPKM	TPM
ENSMUSG00000032560	Dnajc13	9	-	104028481	104140129	46.275921	8.635372	18.395473
ENSMUSG00000099773	Hmgb1-rs16	9	-	104046398	104047010	0.146819	0.017847	0.038018
ENSMUSG00000104040	Gm37563	9	+	104139304	104140816	0.077823	0.009460	0.020152
ENSMUSG00000032563	Mrpl3	9	+	104930438	104957087	26.730739	11.193682	23.845305
ENSMUSG00000104344	Gm38077	9	+	104941976	104945220	1.229892	0.149500	0.318471
ENSMUSG00000111044	Gm47106	9	-	104942004	104965485	0.000000	0.000000	0.000000
ENSMUSG00000111472	Gm47103	9	+	104963119	104964229	0.000000	0.000000	0.000000
ENSMUSG00000111824	Gm47102	9	+	104964274	104967380	0.000000	0.000000	0.000000
ENSMUSG00000032565	Nudt16	9	-	105006102	105009023	20.860340	4.054899	8.637936
ENSMUSG00000101464	Gm7436	9	-	105422636	105423026	0.695652	0.084560	0.180134
ENSMUSG00000101597	Gm5621	9	-	105437321	105437960	174.434229	21.203391	45.168457
ENSMUSG00000032571	Pik3r4	9	+	105520177	105564856	16.619669	4.286121	9.130495
ENSMUSG00000084659	Gm22720	9	-	105550664	105550750	0.000000	0.000000	0.000000
ENSMUSG00000032572	Col6a4	9	-	105866653	105973982	0.106230	0.016112	0.034322
ENSMUSG00000084714	Gm24631	9	+	105878917	105878997	0.000000	0.000000	0.000000
ENSMUSG00000111796	Gm47575	9	+	105890729	105891852	0.000000	0.000000	0.000000
ENSMUSG00000103434	Gm36993	9	+	105972673	105975652	0.000000	0.000000	0.000000
ENSMUSG00000086296	D030055H07Rik	9	+	106025886	106037559	0.000000	0.000000	0.000000
ENSMUSG00000020258	Glyctk	9	-	106030056	106035337	0.864980	0.105642	0.225044
ENSMUSG00000065407	Mir135a-1	9	+	106031323	106031412	0.000000	0.000000	0.000000
ENSMUSG00000035032	Nek11	9	-	105039355	105272723	0.000000	0.000000	0.000000
ENSMUSG00000103118	Gm37582	9	+	105040324	105041732	0.000000	0.000000	0.000000
ENSMUSG00000093590	Gm20643	9	+	105085395	105089062	0.000000	0.000000	0.000000
ENSMUSG00000085430	Gm15619	9	+	105210712	105226115	0.000000	0.000000	0.000000
ENSMUSG00000032567	Aste1	9	+	105272591	105289428	2.087590	1.152345	2.454779
ENSMUSG00000032570	Atp2c1	9	-	105280738	105404518	10.210259	8.536554	18.184966
ENSMUSG00000099373	Gm19667	9	+	105347719	105357393	0.000000	0.000000	0.000000
ENSMUSG00000120939	Gm57044	9	+	105372405	105374397	0.000000	0.000000	0.000000
ENSMUSG00000023345	Poc1a	9	+	106158260	106227720	8.738982	7.689175	16.379840
ENSMUSG00000099879	Gm29123	9	-	106187143	106213032	0.000000	0.000000	0.000000
ENSMUSG00000053716	Dusp7	9	+	106245831	106252923	42.429467	6.983583	14.876756
ENSMUSG00000020257	Wdr82	9	+	106048127	106068338	84.815013	17.569581	37.427543
ENSMUSG00000065440	Mirlet7g	9	+	106056039	106056126	0.000000	0.000000	0.000000
ENSMUSG00000020253	Ppm1m	9	-	106072146	106076945	142.671332	25.564280	54.458226
ENSMUSG00000023277	Twf2	9	+	106080307	106092588	140.660629	27.508308	58.599485
ENSMUSG00000045322	Tlr9	9	+	106099797	106104082	0.322312	0.039179	0.083460
ENSMUSG00000032786	Alas1	9	-	106110654	106125853	79.603985	19.386141	41.297264
ENSMUSG00000097592	4930500F10Rik	9	+	106125159	106126612	0.000000	0.000000	0.000000
ENSMUSG00000048758	Rpl29	9	+	106306653	106308767	3698.639502	708.823499	1509.968989
ENSMUSG00000023262	Acy1	9	-	106310180	106315518	33.077883	8.015513	17.075022
ENSMUSG00000042210	Abhd14a	9	-	106317253	106324877	45.527109	10.462035	22.286717
ENSMUSG00000042073	Abhd14b	9	+	106324658	106330122	18.338853	4.984254	10.617692
ENSMUSG00000100039	Gm28959	9	-	106329380	106330117	0.998196	0.121336	0.258475
ENSMUSG00000023495	Pcbp4	9	+	106330490	106341211	113.808014	57.719967	122.957774
ENSMUSG00000091735	Gpr62	9	-	106341161	106343137	0.000000	0.000000	0.000000
ENSMUSG00000023249	Parp3	9	-	106347521	106354148	79.830343	13.891032	29.591327
ENSMUSG00000041506	Rrp9	9	+	106353162	106362623	46.814936	11.488881	24.474151
ENSMUSG00000066383	Iqcf1	9	+	106377166	106379453	1.294038	0.221960	0.472830
ENSMUSG00000118396	4930517N10Rik	9	-	106380424	106438824	0.000000	0.000000	0.000000
ENSMUSG00000066382	Iqcf5	9	+	106391772	106393209	1.553539	0.188841	0.402277
ENSMUSG00001074846	Iqcf3	9	-	106420585	106438830	0.000000	0.000000	0.000000
ENSMUSG00000040813	Tex264	9	-	106535945	106563126	62.091162	31.731873	67.596721
ENSMUSG00000040661	Rad54l2	9	-	106565281	106666393	28.482977	4.590225	9.778311
ENSMUSG00000032577	Mapkapk3	9	-	107132126	107167076	9.848214	4.429650	9.436247
ENSMUSG00000040325	Dcaf1	9	+	106699073	106758191	41.141943	8.368076	17.826067
ENSMUSG00000032575	Manf	9	-	106715511	106769178	278.623768	77.779422	165.689364
ENSMUSG00000103835	Gm37612	9	+	106747873	106748700	0.000000	0.000000	0.000000
ENSMUSG00000074102	Rbm15b	9	-	106758117	106764627	47.814636	5.812119	12.381247
ENSMUSG00000090207	4930524O07Rik	9	+	106768746	106772381	0.220647	0.050037	0.106592
ENSMUSG00000039716	Dock3	9	-	106770024	107109108	0.001813	0.000351	0.000748
ENSMUSG00000075469	Gm17205	9	+	106925002	106926208	0.000000	0.000000	0.000000
ENSMUSG00000064517	Gm22454	9	+	106974150	106974256	0.000000	0.000000	0.000000
ENSMUSG00000091669	Gm17117	9	+	106992273	106992571	0.000000	0.000000	0.000000
ENSMUSG00000077494	Gm23595	9	+	107042176	107042305	0.000000	0.000000	0.000000
ENSMUSG00000092125	AA543401	9	+	107069992	107071260	0.000000	0.000000	0.000000
ENSMUSG00002076878	Gm54864	9	-	107108820	107108907	0.000000	0.000000	0.000000
ENSMUSG00000091366	Gm17040	9	-	107169634	107174391	0.191304	0.030081	0.064080
ENSMUSG00000032578	Cish	9	+	107173225	107179983	12.609522	3.225392	6.870881
ENSMUSG00000090570	Gm17041	9	-	107177579	107179037	0.088679	0.010779	0.022963
ENSMUSG00000032579	Hemk1	9	-	107204283	107215549	6.900165	2.350426	5.006988
ENSMUSG00000037977	6430571L13Rik	9	+	107217801	107229621	1.931319	0.263034	0.560328
ENSMUSG00000102144	4930429P21Rik	9	-	107228475	107231185	0.000000	0.000000	0.000000
ENSMUSG00000010045	Tmem115	9	+	107411144	107415872	91.934822	11.175158	23.805844
ENSMUSG00000037190	Cyb561d2	9	-	107416206	107419392	46.104356	9.057673	19.295079
ENSMUSG00000010057	Nprl2	9	+	107419425	107422905	49.745157	8.397345	17.888416
ENSMUSG00000010067	Rassf1	9	+	107428754	107439466	48.155611	24.817298	52.866969
ENSMUSG00000097099	Gm9917	9	-	107436008	107445614	0.869291	0.132979	0.283278
ENSMUSG00000010054	Tusc2	9	+	107440454	107443311	49.228672	6.608912	14.078614
ENSMUSG00000010047	Hyal2	9	+	107445144	107449978	61.575792	14.660270	31.229992
ENSMUSG00000089935	Gm16343	9	-	107453019	107464624	0.000000	0.000000	0.000000
ENSMUSG00000010051	Hyal1	9	+	107454126	107458909	13.404018	2.133651	4.545204
ENSMUSG00000079334	Naa80	9	+	107456086	107461249	23.035752	4.216729	8.982672
ENSMUSG00000036091	Hyal3	9	+	107458017	107464558	0.105214	0.037480	0.079842
ENSMUSG00000010048	Ifrd2	9	+	107464841	107470584	134.057581	21.303482	45.381674
ENSMUSG00000103409	Lsmem2	9	-	107469829	107474274	0.055753	0.007154	0.015239
ENSMUSG00000103164	Gm38150	9	+	107471639	107472090	0.000000	0.000000	0.000000
ENSMUSG00000057969	Sema3b	9	-	107474873	107486428	14.495709	2.977254	6.342285
ENSMUSG00000032562	Gnai2	9	-	107491324	107512566	785.365327	203.104825	432.663403
ENSMUSG00000102324	Gm19721	9	-	107507975	107509738	0.264983	0.032210	0.068615
ENSMUSG00000010064	Slc38a3	9	-	107527833	107546729	0.000000	0.000000	0.000000
ENSMUSG00000034837	Gnat1	9	-	107551673	107556911	0.000000	0.000000	0.000000
ENSMUSG00000121142	Gm57061	9	+	107552988	107555464	0.072130	0.008768	0.018678
ENSMUSG00000034684	Sema3f	9	-	107558699	107587674	39.331152	8.542866	18.198413
ENSMUSG00000032580	Rbm5	9	-	107617570	107648195	30.388947	15.599123	33.229982
ENSMUSG00000102899	Gm37850	9	+	107640007	107640786	0.000000	0.000000	0.000000
ENSMUSG00000032582	Rbm6	9	-	107650758	107750436	6.823058	8.308902	17.700011
ENSMUSG00000102670	Gm37436	9	-	107696127	107697211	0.000000	0.000000	0.000000
ENSMUSG00000121123	Gm57056	9	+	107750147	107750440	0.000000	0.000000	0.000000
ENSMUSG00000025647	Shisa5	9	+	108867633	108886845	91.022686	37.032492	78.888348
ENSMUSG00000049734	Trex1	9	-	108887001	108888802	10.657244	1.404565	2.992071
ENSMUSG00000025646	Atrip	9	-	108887001	108903192	15.184863	3.733001	7.952213
ENSMUSG00000091537	Tma7	9	-	108903636	108911655	111.735656	73.471064	156.511500
ENSMUSG00000025645	Ccdc51	9	+	108911561	108921557	51.967216	6.316886	13.456527
ENSMUSG00000025644	Gm7628	9	-	108922912	108926864	0.000000	0.000000	0.000000
ENSMUSG00000053646	Plxnb1	9	+	108924457	108948985	7.476583	1.464541	3.119833
ENSMUSG00000038357	Camp	9	-	109676447	109678685	6.897098	0.838378	1.785953
ENSMUSG00000064145	Arih2	9	-	108480141	108526585	79.137864	23.644320	50.368237
ENSMUSG00002076266	Gm55624	9	-	108530807	108530927	0.000000	0.000000	0.000000
ENSMUSG00000032602	Slc25a20	9	+	108539287	108561840	65.031482	21.521474	45.846051
ENSMUSG00000032601	Prkar2a	9	+	108566513	108627635	19.787601	13.569847	28.907124
ENSMUSG00000065674	Gm24259	9	-	108615951	108616057	0.000000	0.000000	0.000000
ENSMUSG00000032599	Ip6k2	9	+	108660995	108683536	77.528161	26.045924	55.484245
ENSMUSG00000088626	Gm23034	9	-	108672441	108672587	0.000000	0.000000	0.000000
ENSMUSG00000032598	Nckipsd	9	+	108685567	108696043	17.788875	3.061358	6.521447
ENSMUSG00000103785	Gm35025	9	-	108700319	108702297	0.000000	0.000000	0.000000
ENSMUSG00000102244	Gm37714	9	+	108702548	108702889	0.000000	0.000000	0.000000
ENSMUSG00000023473	Celsr3	9	+	108703519	108730168	0.042278	0.005358	0.011413
ENSMUSG00002076383	Gm56134	9	+	108721677	108721762	0.000000	0.000000	0.000000
ENSMUSG00000120856	Gm57039	9	-	108729598	108731809	0.132140	0.016062	0.034217
ENSMUSG00000023259	Slc26a6	9	+	108730482	108742117	4.050372	0.639152	1.361551
ENSMUSG00000025652	Tmem89	9	+	108743687	108744631	0.000000	0.000000	0.000000
ENSMUSG00000120796	Gm57049	9	-	108765122	108766309	0.000000	0.000000	0.000000
ENSMUSG00000025651	Uqcrc1	9	+	108765701	108778691	368.575698	112.638848	239.948545
ENSMUSG00000103754	Gm37284	9	-	108779071	108779609	0.000000	0.000000	0.000000
ENSMUSG00000025650	Col7a1	9	+	108782654	108813943	2.956437	0.409317	0.871947
ENSMUSG00000076142	Mir711	9	+	108798990	108799071	0.001563	0.000190	0.000405
ENSMUSG00000049699	Ucn2	9	+	108815078	108816232	0.000000	0.000000	0.000000
ENSMUSG00000103811	Gm38004	9	-	108820282	108820638	0.000000	0.000000	0.000000
ENSMUSG00000025648	Pfkfb4	9	+	108820846	108861296	5.075195	2.244083	4.780451
ENSMUSG00000070282	3000002C10Rik	9	-	109657011	109661774	0.284853	0.057810	0.123149
ENSMUSG00000032478	Nme6	9	+	109661817	109672184	37.572637	10.223247	21.778039
ENSMUSG00000032477	Cdc25a	9	+	109704647	109722963	25.870188	7.440244	15.849555
ENSMUSG00000098490	Mir7089	9	+	109718711	109718778	2.000000	0.243110	0.517885
ENSMUSG00000032479	Map4	9	+	109760528	109913023	47.511235	34.063794	72.564288
ENSMUSG00000106208	Gm4734	9	+	109799501	109800277	3.848986	0.467864	0.996667
ENSMUSG00000105856	Gm43732	9	-	109818035	109820902	0.000000	0.000000	0.000000
ENSMUSG00000105230	Gm42433	9	+	109835042	109835981	0.000000	0.000000	0.000000
ENSMUSG00000105962	Gm42432	9	+	109870248	109871864	0.000000	0.000000	0.000000
ENSMUSG00000032583	Mon1a	9	+	107765350	107780338	16.122081	2.472139	5.266267
ENSMUSG00000089005	Gm23856	9	+	107782427	107782525	0.000000	0.000000	0.000000
ENSMUSG00000032584	Mst1r	9	+	107784072	107797582	0.328540	0.042346	0.090208
ENSMUSG00000066368	Actl11	9	+	107805668	107809660	0.000000	0.000000	0.000000
ENSMUSG00000102377	Gm37974	9	-	107812276	107813593	0.000000	0.000000	0.000000
ENSMUSG00000032936	Camkv	9	+	107812873	107826890	0.043766	0.018621	0.039667
ENSMUSG00000032586	Traip	9	+	107827335	107849469	22.140448	6.832841	14.555638
ENSMUSG00000032596	Uba7	9	+	107852704	107861259	1.421548	0.340578	0.725516
ENSMUSG00000079323	Gm20661	9	+	107860257	107872206	0.000000	0.000000	0.000000
ENSMUSG00000042106	Inka1	9	-	107861422	107863078	18.243945	2.501073	5.327902
ENSMUSG00002075421	Gm55268	9	+	107864568	107864695	0.000000	0.000000	0.000000
ENSMUSG00000093749	4921523L03Rik	9	-	107868883	107872855	0.000000	0.000000	0.000000
ENSMUSG00000032595	Cdhr4	9	+	107869696	107876883	0.000000	0.000000	0.000000
ENSMUSG00000093456	Gm20662	9	+	107873548	107922469	0.120048	0.063177	0.134583
ENSMUSG00000093619	4930535L15Rik	9	-	107875315	107879603	0.000000	0.000000	0.000000
ENSMUSG00000032594	Ip6k1	9	+	107879700	107925981	107.895445	20.911278	44.546184
ENSMUSG00000102540	Gm38134	9	-	107888175	107893807	0.000000	0.000000	0.000000
ENSMUSG00000070284	Gmppb	9	+	107926441	107930000	57.849693	11.273872	24.016130
ENSMUSG00000041528	Rnf123	9	-	107928733	107960545	19.960204	5.871366	12.507459
ENSMUSG00000092218	Gm20529	9	+	107928874	107935791	0.000000	0.000000	0.000000
ENSMUSG00000032593	Amigo3	9	+	107930358	107932900	1.154566	0.140344	0.298966
ENSMUSG00000032591	Mst1	9	+	107957635	107962202	0.440419	0.053535	0.114043
ENSMUSG00000098787	Mir7088	9	+	107958697	107958782	0.000000	0.000000	0.000000
ENSMUSG00000032590	Apeh	9	-	107962612	107971805	70.833045	19.535098	41.614580
ENSMUSG00000120509	Gm57046	9	+	107972397	107977778	0.000000	0.000000	0.000000
ENSMUSG00000032589	Bsn	9	-	107973221	108067583	0.217529	0.026442	0.056328
ENSMUSG00002075765	Gm55396	9	-	107980328	107980445	0.813559	0.098892	0.210665
ENSMUSG00000102224	4930447F24Rik	9	+	108010917	108015766	24.152775	4.569555	9.734280
ENSMUSG00000103658	Gm37201	9	+	108037478	108038000	0.573705	0.069737	0.148557
ENSMUSG00000103466	Gm37247	9	-	108066197	108066926	0.000000	0.000000	0.000000
ENSMUSG00000102538	Gm37230	9	-	108067730	108068547	0.000000	0.000000	0.000000
ENSMUSG00000039952	Dag1	9	-	108081833	108141157	321.467142	48.616151	103.564399
ENSMUSG00000032606	Nicn1	9	+	108167628	108173697	75.235310	12.503133	26.634758
ENSMUSG00000032607	Amt	9	+	108174052	108179501	0.000000	0.000000	0.000000
ENSMUSG00000039461	Tcta	9	-	108180157	108183359	37.870237	5.567378	11.859889
ENSMUSG00000007815	Rhoa	9	+	108183328	108215133	632.113383	266.950869	568.671234
ENSMUSG00000102554	Gm37568	9	+	108208445	108208808	0.538462	0.065453	0.139431
ENSMUSG00000104208	Gm37401	9	-	108214288	108215472	2.183564	0.265424	0.565418
ENSMUSG00000121068	Gm57050	9	-	108216011	108217311	70.353490	8.551834	18.217517
ENSMUSG00000063856	Gpx1	9	+	108216102	108217542	1266.910574	209.685943	446.682808
ENSMUSG00000120802	Gm57028	9	-	108224521	108224958	1.291419	0.156979	0.334403
ENSMUSG00000032612	Usp4	9	+	108225052	108269744	94.908953	27.503756	58.589787
ENSMUSG00000104280	Rps2-ps11	9	-	108235401	108236268	4.838773	0.588178	1.252965
ENSMUSG00000104399	Gm37963	9	+	108266281	108267404	3.114192	0.378546	0.806397
ENSMUSG00000032611	1700102P08Rik	9	+	108270004	108288133	0.000000	0.000000	0.000000
ENSMUSG00000047220	Iho1	9	-	108280810	108305683	0.000000	0.000000	0.000000
ENSMUSG00000088577	Gm25456	9	-	108307243	108307351	0.000000	0.000000	0.000000
ENSMUSG00000050641	BC048562	9	+	108313681	108323285	0.000000	0.000000	0.000000
ENSMUSG00000032609	Klhdc8b	9	-	108324835	108338780	6.825260	3.546011	7.553879
ENSMUSG00000049305	Ccdc71	9	+	108337726	108343137	53.768934	10.093693	21.502056
ENSMUSG00000102152	Gm37475	9	+	108346545	108347559	0.200985	0.024431	0.052044
ENSMUSG00000052911	Lamb2	9	+	108356935	108367729	93.605810	12.377349	26.366809
ENSMUSG00000006676	Usp19	9	+	108367801	108379536	88.281483	17.181038	36.599852
ENSMUSG00000032604	Qars	9	+	108384905	108393140	133.017000	39.157690	83.415545
ENSMUSG00000006673	Qrich1	9	+	108394005	108437362	23.414619	18.318003	39.021866
ENSMUSG00000103621	Gm38366	9	+	108408031	108409964	0.260600	0.031677	0.067480
ENSMUSG00000103970	Gm37678	9	+	108421413	108422558	0.004096	0.000498	0.001061
ENSMUSG00000062867	Impdh2	9	+	108437485	108442783	536.795079	112.610756	239.888702
ENSMUSG00000070283	Ndufaf3	9	-	108442736	108444633	58.642896	9.246765	19.697891
ENSMUSG00000103103	4833445I07Rik	9	+	108444667	108446855	1.886435	0.231101	0.492302
ENSMUSG00002076293	Gm55600	9	-	108445494	108445613	0.000000	0.000000	0.000000
ENSMUSG00000105497	Mir191	9	+	108445518	108445591	0.000000	0.000000	0.000000
ENSMUSG00000065579	Mir425	9	+	108445976	108446060	0.112873	0.013720	0.029228
ENSMUSG00000019039	Dalrd3	9	+	108447085	108449973	24.900238	4.390790	9.353467
ENSMUSG00000066357	Wdr6	9	-	108449510	108455938	233.892763	28.430887	60.564805
ENSMUSG00000006675	P4htm	9	-	108456061	108474866	1.776618	0.456314	0.972061
ENSMUSG00000102770	Gm38163	9	-	108461955	108462560	0.000000	0.000000	0.000000
ENSMUSG00000115688	Gm49209	9	+	108464251	108466744	0.000000	0.000000	0.000000
ENSMUSG00000054792	Klhl18	9	-	110254994	110305762	12.399872	2.449246	5.217498
ENSMUSG00000032489	Kif9	9	+	110306026	110354247	1.590507	0.328957	0.700760
ENSMUSG00000032491	Nradd	9	-	110450203	110453520	129.279030	24.456855	52.099137
ENSMUSG00000044791	Setd2	9	+	110361665	110447701	34.716194	8.658335	18.444390
ENSMUSG00000104983	Gm42763	9	+	110372279	110374365	0.000000	0.000000	0.000000
ENSMUSG00000056724	Nbeal2	9	-	110453857	110483229	1.392788	0.188102	0.400705
ENSMUSG00000099275	Mir8107	9	-	110465067	110465183	0.002604	0.000317	0.000674
ENSMUSG00000032480	Dhx30	9	-	109913388	109946898	32.611880	13.778558	29.351729
ENSMUSG00002075921	Gm55845	9	-	109938080	109938207	0.021197	0.002577	0.005489
ENSMUSG00000032481	Smarcc1	9	+	109946776	110069246	93.902287	24.334855	51.839247
ENSMUSG00000105187	Gm23377	9	-	109950747	109950884	0.000000	0.000000	0.000000
ENSMUSG00000064877	Gm23377	9	-	109950748	109950873	0.000000	0.000000	0.000000
ENSMUSG00000032482	Cspg5	9	+	110072851	110091644	0.236748	0.137593	0.293108
ENSMUSG00000104988	Gm43622	9	-	110081194	110083212	0.000000	0.000000	0.000000
ENSMUSG00000098973	Mir6236	9	+	110110355	110110477	377.878049	45.933050	97.848733
ENSMUSG00000105484	Gm42775	9	-	110118020	110123005	0.000000	0.000000	0.000000
ENSMUSG00000054836	Elp6	9	+	110134241	110151170	23.785187	12.429765	26.478467
ENSMUSG00000106123	Gm42638	9	-	110157046	110159632	0.000000	0.000000	0.000000
ENSMUSG00000032485	Scap	9	+	110162356	110214018	19.475919	15.088476	32.142178
ENSMUSG00000091102	5830462I19Rik	9	-	110201116	110204498	0.000000	0.000000	0.000000
ENSMUSG00000036057	Ptpn23	9	-	110214150	110237281	113.348560	14.807630	31.543906
ENSMUSG00000019659	Ccdc12	9	+	110485571	110540674	6.273982	25.668819	54.680920
ENSMUSG00000104945	Gm35715	9	-	110498397	110504022	0.000000	0.000000	0.000000
ENSMUSG00000032492	Pth1r	9	-	110551153	110576213	2.400684	0.373725	0.796127
ENSMUSG00000059741	Myl3	9	+	110570929	110598866	0.000000	0.000000	0.000000
ENSMUSG00000049719	Prss46	9	+	110673574	110685590	0.000000	0.000000	0.000000
ENSMUSG00000049555	Tmie	9	-	110694779	110709181	0.000000	0.000000	0.000000
ENSMUSG00000044037	Als2cl	9	+	110708938	110729598	2.505437	0.496690	1.058071
ENSMUSG00000105140	Gm43127	9	-	110722179	110724967	0.000000	0.000000	0.000000
ENSMUSG00000032495	Lrrc2	9	+	110780613	110813134	0.060902	0.015523	0.033067
ENSMUSG00000106234	Gm43535	9	+	110803500	110803663	0.000000	0.000000	0.000000
ENSMUSG00000066319	Rtp3	9	-	110814003	110819651	9.624318	2.480068	5.283157
ENSMUSG00000102060	1700061E17Rik	9	+	110815269	110816872	0.026676	0.003243	0.006908
ENSMUSG00000057802	Gm10030	9	+	110818567	110837135	0.000000	0.000000	0.000000
ENSMUSG00000032496	Ltf	9	+	110848339	110871835	0.156232	0.044435	0.094657
ENSMUSG00000104654	Gm43814	9	-	110881849	110882261	6.646489	0.807915	1.721059
ENSMUSG00000043953	Ccrl2	9	-	110883554	110886587	45.413011	7.367170	15.693890
ENSMUSG00000032497	Lrrfip2	9	+	110946660	111054736	11.887696	18.828652	40.109676
ENSMUSG00000032500	Dclk3	9	+	111268149	111318186	0.375042	0.045588	0.097114
ENSMUSG00000032498	Mlh1	9	-	111057296	111100859	20.542627	5.106636	10.878396
ENSMUSG00002076749	Gm55938	9	-	111073660	111073935	0.000000	0.000000	0.000000
ENSMUSG00000046785	Epm2aip1	9	+	111100997	111108161	55.945849	8.133446	17.326248
ENSMUSG00000032504	Pdcd6ip	9	-	113480812	113537327	189.235188	27.302656	58.161395
ENSMUSG00000033392	Clasp2	9	+	113570541	113748750	3.956342	9.196370	19.590538
ENSMUSG00000087992	Gm25059	9	-	113605250	113605366	0.000000	0.000000	0.000000
ENSMUSG00000009741	Ubp1	9	+	113760002	113806270	38.277200	6.545461	13.943447
ENSMUSG00000032507	Fbxl2	9	-	113792705	113875259	17.189390	4.407153	9.388324
ENSMUSG00000111793	Gm47950	9	-	113799052	113800066	0.000000	0.000000	0.000000
ENSMUSG00000040875	Osbpl10	9	+	114807637	115061293	0.000000	0.000000	0.000000
ENSMUSG00000050621	Rps27rt	9	-	114811434	114811807	54.463946	6.620377	14.103037
ENSMUSG00000098127	Gm4665	9	-	115009472	115015126	0.000000	0.000000	0.000000
ENSMUSG00000098191	Gm26962	9	-	115024521	115025966	0.000000	0.000000	0.000000
ENSMUSG00000097967	Gm27002	9	+	115029466	115032943	0.000000	0.000000	0.000000
ENSMUSG00000118582	Gm52983	9	-	113945691	113945745	0.000000	0.000000	0.000000
ENSMUSG00000111734	Gm29825	9	+	113947156	114021708	0.000000	0.000000	0.000000
ENSMUSG00000064299	4921528I07Rik	9	-	114066765	114146096	0.000000	0.000000	0.000000
ENSMUSG00000053820	Bcl2a1c	9	+	114159203	114159646	0.000000	0.000000	0.000000
ENSMUSG00000074039	4930520O04Rik	9	+	114197371	114206297	0.409880	0.145204	0.309321
ENSMUSG00000032431	Crtap	9	-	114204202	114219743	372.063580	48.009190	102.271423
ENSMUSG00000045594	Glb1	9	+	114230144	114303966	100.872217	15.034820	32.027878
ENSMUSG00000079260	Tmppe	9	+	114230173	114236344	6.632444	0.806208	1.717422
ENSMUSG00000120819	Gm57032	9	+	114240118	114240272	0.529032	0.064307	0.136989
ENSMUSG00000047898	Ccr4	9	-	114319384	114333984	1.357905	0.182008	0.387722
ENSMUSG00000079259	Trim71	9	-	114336201	114393437	0.710504	0.086365	0.183980
ENSMUSG00000097821	C130032M10Rik	9	+	114344765	114345669	1.672456	0.203613	0.433745
ENSMUSG00000056167	Cnot10	9	-	114414946	114469252	72.789849	21.157047	45.069732
ENSMUSG00002075474	Gm55983	9	-	114431156	114431260	2.628571	0.319517	0.680649
ENSMUSG00000111744	Gm7780	9	-	114476698	114477103	1.083744	0.131735	0.280628
ENSMUSG00000032435	Dync1li1	9	+	114517858	114553370	126.795015	22.959385	48.909156
ENSMUSG00000032434	Cmtm6	9	+	114560184	114578412	105.026744	13.000166	27.693561
ENSMUSG00000032436	Cmtm7	9	-	114585904	114610924	44.618780	39.896292	84.988949
ENSMUSG00000052724	Gm9888	9	+	114609168	114611325	6.187927	0.752175	1.602318
ENSMUSG00000041012	Cmtm8	9	-	114618413	114673224	0.000000	0.000000	0.000000
ENSMUSG00000120946	Gm57040	9	-	114647930	114648153	0.000000	0.000000	0.000000
ENSMUSG00000084638	Gm23889	9	+	114667241	114667344	0.000000	0.000000	0.000000
ENSMUSG00000050627	Gpd1l	9	-	114728409	114763055	21.492220	3.033169	6.461399
ENSMUSG00000032437	Stt3b	9	-	115071649	115139489	244.258706	29.690921	63.248990
ENSMUSG00000111564	Stmn1-rs1	9	-	115110588	115111049	0.000000	0.000000	0.000000
ENSMUSG00000111530	Gm9487	9	+	115234217	115234688	2.177966	0.264743	0.563968
ENSMUSG00000074034	Gm5921	9	-	115266768	115267649	240.694072	29.257621	62.325954
ENSMUSG00000056880	Gadl1	9	+	115713947	115905243	0.768357	1.782230	3.796590
ENSMUSG00000087469	Gm16142	9	-	115820024	115830856	0.000000	0.000000	0.000000
ENSMUSG00000080848	Gm9385	9	-	115869661	115870132	652.118048	79.268354	168.861158
ENSMUSG00000032440	Tgfbr2	9	-	115913361	116004428	137.772443	19.554717	41.656373
ENSMUSG00000111324	Gm31410	9	+	116047870	116078821	0.000000	0.000000	0.000000
ENSMUSG00000097240	Gm26614	9	+	117702212	117710270	0.000000	0.000000	0.000000
ENSMUSG00000032443	Zcwpw2	9	-	117705068	117869327	0.000000	0.000000	0.000000
ENSMUSG00002076953	Gm56002	9	+	117828404	117828498	0.000000	0.000000	0.000000
ENSMUSG00000039607	Rbms3	9	-	116401814	117701749	0.235695	0.697673	1.486217
ENSMUSG00000092184	Gm18489	9	+	116888226	116888776	0.000000	0.000000	0.000000
ENSMUSG00000092516	Gm20397	9	+	116894595	116894956	0.000000	0.000000	0.000000
ENSMUSG00000079669	Gm17396	9	+	117081590	117083771	1.667278	0.203506	0.433517
ENSMUSG00000092504	Gm20396	9	+	117232047	117233410	0.000000	0.000000	0.000000
ENSMUSG00000039285	Azi2	9	+	117869567	117898862	37.749033	12.037956	25.643818
ENSMUSG00000039163	Cmc1	9	-	117893590	117979245	116.718563	14.187751	30.223411
ENSMUSG00000038708	Golga4	9	+	118335335	118411587	22.214269	5.239501	11.161429
ENSMUSG00000110627	Gm18935	9	-	118400676	118401339	0.000000	0.000000	0.000000
ENSMUSG00000039115	Itga9	9	+	118435758	118730071	0.000000	0.000000	0.000000
ENSMUSG00000066270	Gm10157	9	-	118666681	118667023	45.861584	5.574715	11.875519
ENSMUSG00000086119	Gm2415	9	-	118719143	118755523	1.109995	1.630622	3.473628
ENSMUSG00000087041	Gm16295	9	+	118753941	118754845	0.239535	0.029117	0.062026
ENSMUSG00000047409	Ctdspl	9	+	118755521	118873066	1.431578	3.305230	7.040956
