Gene ID	Gene Name	Reference	Strand	Start	End	Coverage	FPKM	TPM
ENSMUSG00000000791	Il12rb1	8	+	71261093	71274068	3.214129	0.409542	1.025242
ENSMUSG00000002910	Arrdc2	8	-	71287773	71292364	17.622215	2.135724	5.346541
ENSMUSG00000002908	Kcnn1	8	-	71294693	71315902	3.273599	0.313613	0.785095
ENSMUSG00000020887	A230052G05Rik	8	+	71315771	71318072	0.000000	0.000000	0.000000
ENSMUSG00000007721	Ccdc124	8	-	71320871	71326579	646.422774	66.933452	167.560252
ENSMUSG00000000792	Slc5a5	8	-	71335533	71345401	0.426306	0.035196	0.088109
ENSMUSG00000045128	Rpl18a	8	-	71347366	71350056	8068.025230	1352.480856	3385.781357
ENSMUSG00000098710	Mir7067	8	-	71348152	71348214	0.000046	0.000004	0.000010
ENSMUSG00000077563	Snora68	8	-	71348403	71348533	0.000106	0.000009	0.000022
ENSMUSG00000019261	Map1s	8	+	71358576	71370173	57.550124	15.051704	37.680221
ENSMUSG00000088248	Mir1969	8	+	71378169	71378262	0.000000	0.000000	0.000000
ENSMUSG00000074252	Gm10654	8	+	71384049	71385681	0.000000	0.000000	0.000000
ENSMUSG00000101854	1700026F02Rik	8	-	71400890	71538402	0.000000	0.000000	0.000000
ENSMUSG00000110554	Gm35256	8	+	71479240	71579220	0.000000	0.000000	0.000000
ENSMUSG00002074937	Gm55954	8	+	71571986	71572092	0.000000	0.000000	0.000000
ENSMUSG00000110664	Aprt-ps	8	+	71676593	71677097	0.000000	0.000000	0.000000
ENSMUSG00000035439	Haus8	8	-	71701205	71725578	56.282704	19.959878	49.967276
ENSMUSG00000004677	Myo9b	8	+	71725358	71813357	132.805284	11.291780	28.267680
ENSMUSG00000002395	Use1	8	+	71819492	71822376	266.136144	50.349279	126.043668
ENSMUSG00000120986	Gm56873	8	-	71819726	71820104	2.864189	0.236469	0.591974
ENSMUSG00000002396	Ocel1	8	+	71823942	71832005	16.514275	5.612891	14.051231
ENSMUSG00000002393	Nr2f6	8	-	71826767	71834604	200.152085	24.313462	60.865976
ENSMUSG00000034911	Ushbp1	8	-	71836916	71848446	0.000000	0.000000	0.000000
ENSMUSG00000031820	Babam1	8	+	71849505	71857263	359.177226	50.730437	126.997856
ENSMUSG00000121023	Gm39193	8	-	71857992	71858543	19.547101	1.613821	4.040016
ENSMUSG00000046295	Ankle1	8	+	71858654	71862548	13.297863	1.392501	3.485967
ENSMUSG00000007950	Abhd8	8	-	71909349	71916299	254.170946	42.669928	106.819291
ENSMUSG00000034880	Mrpl34	8	+	71917603	71918391	719.507414	59.402985	148.708588
ENSMUSG00000074247	Dda1	8	+	71921843	71928742	230.886034	43.940171	109.999200
ENSMUSG00000034863	Ano8	8	-	71928663	71938607	90.297816	13.855313	34.685194
ENSMUSG00000007610	Gtpbp3	8	+	71940747	71952227	100.801916	15.600259	39.053468
ENSMUSG00000034845	Plvap	8	-	71950409	71964396	0.000000	0.000000	0.000000
ENSMUSG00000108900	Ccdc194	8	-	71972764	71978355	1.364772	0.112676	0.282073
ENSMUSG00000110619	Gm7850	8	+	71976218	71976929	0.000000	0.000000	0.000000
ENSMUSG00000046718	Bst2	8	-	71986899	71990100	643.079376	60.558083	151.600244
ENSMUSG00000031813	Mvb12a	8	+	71995566	72000729	201.937011	48.630686	121.741368
ENSMUSG00000043664	Tmem221	8	-	72006882	72011515	4.811591	0.397248	0.994465
ENSMUSG00000034829	Nxnl1	8	-	72013199	72019245	0.000000	0.000000	0.000000
ENSMUSG00000031808	Slc27a1	8	+	72021526	72039946	40.121873	10.644815	26.648079
ENSMUSG00000120970	Gm56877	8	-	72043373	72044735	1.114159	0.091986	0.230276
ENSMUSG00000031807	Pgls	8	+	72044820	72053736	207.474543	70.090104	175.462572
ENSMUSG00000043243	Niban3	8	+	72050292	72060580	3.308580	0.482262	1.207288
ENSMUSG00000034807	Colgalt1	8	+	72063642	72077555	460.071665	51.370631	128.600508
ENSMUSG00000034799	Unc13a	8	-	72077061	72124401	3.992653	1.394756	3.491614
ENSMUSG00000098976	Mir6769b	8	-	72083691	72083750	0.000000	0.000000	0.000000
ENSMUSG00000031805	Jak3	8	+	72128940	72143219	18.938959	2.380270	5.958735
ENSMUSG00000079019	Insl3	8	+	72141858	72143219	1.143719	0.094426	0.236385
ENSMUSG00000031803	B3gnt3	8	-	72143400	72154433	0.958644	0.079146	0.198134
ENSMUSG00000110438	Gm45756	8	+	72148252	72148658	0.758585	0.062629	0.156785
ENSMUSG00000110569	Gm18860	8	-	72156849	72157612	27.730436	2.289442	5.731357
ENSMUSG00000070000	Fcho1	8	-	72161031	72178360	0.136623	0.024835	0.062171
ENSMUSG00000004383	Large1	8	-	73541227	74080168	69.269487	11.399939	28.538446
ENSMUSG00000093140	Mir28b	8	+	73743140	73743219	0.000000	0.000000	0.000000
ENSMUSG00002075132	Gm55812	8	-	73901747	73901886	0.000000	0.000000	0.000000
ENSMUSG00000047657	Crry-ps	8	-	74476103	74477411	1.593583	0.131567	0.329363
ENSMUSG00000031799	Tpm4	8	+	72884018	72906986	1792.913606	379.954021	951.171498
ENSMUSG00000097472	Gm26586	8	-	72891233	72894664	0.000000	0.000000	0.000000
ENSMUSG00000087502	Gm16091	8	-	72901445	72914699	0.000000	0.000000	0.000000
ENSMUSG00000003037	Rab8a	8	+	72915044	72937748	241.674724	20.570465	51.495810
ENSMUSG00000062007	Hsh2d	8	+	72943482	72955371	0.512008	0.042272	0.105822
ENSMUSG00000074240	Cib3	8	-	72958179	72966840	0.000000	0.000000	0.000000
ENSMUSG00000003039	Fam32a	8	+	72973574	72978262	168.908183	23.696476	59.321421
ENSMUSG00000003033	Ap1m1	8	+	72993862	73011229	71.178525	26.172260	65.519264
ENSMUSG00000120692	Gm56838	8	+	73022455	73022931	0.000000	0.000000	0.000000
ENSMUSG00000110443	Gm39197	8	-	73037542	73037998	13.452892	1.110679	2.780459
ENSMUSG00000070713	Hmgn2-ps	8	-	73057954	73059104	621.935762	51.347408	128.542371
ENSMUSG00000055148	Klf2	8	+	73072877	73075500	189.990963	15.685773	39.267542
ENSMUSG00000006276	Eps15l1	8	-	73094843	73175304	87.487697	15.696198	39.293640
ENSMUSG00000110558	Gm45779	8	-	73171253	73175316	0.508668	0.041996	0.105132
ENSMUSG00000019732	Calr3	8	-	73178020	73197714	2.888443	0.302786	0.757990
ENSMUSG00000083922	Gm3835	8	-	73183394	73183796	0.405250	0.033458	0.083758
ENSMUSG00000052794	1700030K09Rik	8	+	73197724	73214845	20.786509	1.827392	4.574666
ENSMUSG00000052488	Cherp	8	-	73214333	73229070	175.422217	18.586424	46.528989
ENSMUSG00000099079	Mir7068	8	-	73223860	73223933	0.036093	0.002980	0.007460
ENSMUSG00000019731	Slc35e1	8	-	73234485	73246458	248.451154	20.929701	52.395117
ENSMUSG00000097000	Gm17435	8	+	73246746	73259343	5.664333	0.783412	1.961183
ENSMUSG00000045248	Med26	8	-	73248405	73302114	85.486210	7.057795	17.668384
ENSMUSG00000110446	Gm18646	8	+	73269202	73270264	4.654312	0.384263	0.961958
ENSMUSG00000110532	Gm35857	8	+	73284875	73285052	18.829092	1.554542	3.891618
ENSMUSG00002075052	Gm55787	8	-	73295324	73295424	0.000000	0.000000	0.000000
ENSMUSG00000120183	1700085D22Rik	8	+	73302218	73305538	14.638181	1.208537	3.025435
ENSMUSG00000044600	Smim7	8	-	73319032	73324932	349.674335	33.116316	82.902916
ENSMUSG00000031791	Tmem38a	8	+	73325899	73341126	183.992936	15.695223	39.291198
ENSMUSG00000048148	Nwd1	8	+	73373339	73444504	0.034751	0.003994	0.009998
ENSMUSG00002076058	Gm55809	8	+	73410942	73411066	0.000000	0.000000	0.000000
ENSMUSG00000031622	Sin3b	8	+	73449913	73484829	184.764265	89.523315	224.111395
ENSMUSG00000050147	F2rl3	8	+	73488508	73490502	0.000000	0.000000	0.000000
ENSMUSG00000110481	Gm45705	8	+	73492109	73494242	0.000000	0.000000	0.000000
ENSMUSG00000110696	Gm45706	8	-	73492109	73494244	0.000000	0.000000	0.000000
ENSMUSG00000034518	Hmgxb4	8	+	75719984	75758606	56.885073	11.175470	27.976512
ENSMUSG00000110593	Gm45822	8	-	75750725	75760569	0.239689	0.019789	0.049539
ENSMUSG00000042870	Tom1	8	+	75760333	75796749	116.114687	11.539121	28.886872
ENSMUSG00000110433	Gm45820	8	-	75764062	75771874	0.000000	0.000000	0.000000
ENSMUSG00000005413	Hmox1	8	+	75820249	75827217	1021.204171	94.255920	235.958931
ENSMUSG00000034472	Rasd2	8	+	75940572	75950741	0.000000	0.000000	0.000000
ENSMUSG00000110515	Gm9644	8	-	76001110	76002292	0.675824	0.055796	0.139680
ENSMUSG00000049891	Gm7984	8	+	76125139	76125676	7.611524	0.628412	1.573158
ENSMUSG00000110469	Gm10358	8	-	76131968	76133217	21.658858	1.788169	4.476477
ENSMUSG00000005410	Mcm5	8	+	75836197	75855067	664.465428	66.827696	167.295505
ENSMUSG00000031620	Iqcm	8	+	76175322	76711131	0.000000	0.000000	0.000000
ENSMUSG00000103054	Gm38270	8	-	76322407	76322813	0.000000	0.000000	0.000000
ENSMUSG00000101431	Gm7901	8	-	76438228	76439824	20.462926	1.689432	4.229300
ENSMUSG00000110485	Gm45740	8	-	76719137	77141668	0.000000	0.000000	0.000000
ENSMUSG00000110603	1700093P08Rik	8	+	76736654	76737767	0.000000	0.000000	0.000000
ENSMUSG00000077537	Gm22544	8	-	76748557	76748683	0.000000	0.000000	0.000000
ENSMUSG00000110553	Gm45742	8	-	76843223	76843655	0.000000	0.000000	0.000000
ENSMUSG00000119876	Gm22509	8	-	77000972	77001078	0.000000	0.000000	0.000000
ENSMUSG00000110655	Gm45798	8	+	77016144	77022641	0.000000	0.000000	0.000000
ENSMUSG00000098215	Gm7069	8	+	77020600	77021607	0.000000	0.000000	0.000000
ENSMUSG00000110595	Gm7990	8	-	77121760	77122352	0.556492	0.045944	0.115016
ENSMUSG00000074235	Gm10649	8	-	77331854	77627249	0.000000	0.000000	0.000000
ENSMUSG00002075326	Gm55821	8	-	77345783	77345910	0.000000	0.000000	0.000000
ENSMUSG00000087321	Gm5353	8	-	77588884	77589676	0.000000	0.000000	0.000000
ENSMUSG00000031618	Nr3c2	8	+	77626070	77971641	0.038082	0.021924	0.054884
ENSMUSG00000089309	Gm24838	8	-	77872980	77873109	0.000000	0.000000	0.000000
ENSMUSG00000088942	Gm23260	8	+	77921324	77921495	0.000000	0.000000	0.000000
ENSMUSG00000031617	Tmem184c	8	-	78322611	78337327	177.067387	15.158687	37.948043
ENSMUSG00000037148	Arhgap10	8	-	77976995	78244582	141.170621	11.669251	29.212638
ENSMUSG00000110258	Gm45406	8	+	78009490	78012836	0.000000	0.000000	0.000000
ENSMUSG00000110410	4933421D24Rik	8	+	78032162	78039928	0.000000	0.000000	0.000000
ENSMUSG00000109732	Gm45285	8	+	78058599	78063551	0.000000	0.000000	0.000000
ENSMUSG00000109873	Gm45407	8	-	78095470	78099145	0.075082	0.006199	0.015518
ENSMUSG00000097882	0610038B21Rik	8	+	78243685	78250527	9.493447	1.513320	3.788425
ENSMUSG00000037134	Prmt9	8	+	78276026	78307967	38.570259	6.524398	16.333086
ENSMUSG00002075997	Gm54642	8	-	78296124	78296231	0.000000	0.000000	0.000000
ENSMUSG00000109787	Gm45286	8	+	78300848	78302197	2.698519	0.222791	0.557733
ENSMUSG00000086451	4933431K23Rik	8	+	78337489	78496311	0.007167	0.008294	0.020762
ENSMUSG00000086781	1700092C02Rik	8	+	78350801	78355586	0.000000	0.000000	0.000000
ENSMUSG00000109866	Gm45714	8	+	78386320	78389041	0.000000	0.000000	0.000000
ENSMUSG00000031616	Ednra	8	-	78389660	78451093	3.822042	0.480251	1.202252
ENSMUSG00000037101	Ttc29	8	+	78939926	79120955	0.102454	0.017725	0.044373
ENSMUSG00000110057	Gm2225	8	-	79212663	79213039	213.099449	17.593625	44.043630
ENSMUSG00000109768	Gm45446	8	-	79504631	79504846	0.254630	0.021022	0.052627
ENSMUSG00000037070	Rbmxl1	8	-	79231898	79235527	663.210970	55.861301	139.842386
ENSMUSG00000031684	Slc10a7	8	+	79235975	79460632	3.121854	5.498285	13.764329
ENSMUSG00000110244	Gm2253	8	+	79330923	79331336	0.000000	0.000000	0.000000
ENSMUSG00000112190	Gm47209	8	-	79481545	79501174	0.000000	0.000000	0.000000
ENSMUSG00000031683	Lsm6	8	-	79531494	79547769	204.415588	19.904576	49.828833
ENSMUSG00000069986	Gm8054	8	-	79596015	79596497	4.247804	0.350701	0.877941
ENSMUSG00000031682	1700011L22Rik	8	-	79937060	79975199	0.000000	0.000000	0.000000
ENSMUSG00000110388	Gm30329	8	+	79952559	79959853	0.000000	0.000000	0.000000
ENSMUSG00000071064	Zfp827	8	+	79755066	79920395	9.918679	1.417607	3.548817
ENSMUSG00000037022	Mmaa	8	-	79990227	80021566	11.747025	2.458661	6.154978
ENSMUSG00000097174	Gm4890	8	+	80021649	80059059	1.033311	0.160726	0.402358
ENSMUSG00000109945	Gm45601	8	+	80130777	80137845	0.000000	0.000000	0.000000
ENSMUSG00000031681	Smad1	8	-	80065024	80126147	64.631466	11.212472	28.069143
ENSMUSG00000082491	Gm5909	8	-	80837435	80838715	18.699454	1.543839	3.864824
ENSMUSG00000036990	Otud4	8	+	80366247	80404353	105.277228	9.752242	24.413624
ENSMUSG00000094594	Tpd52-ps	8	-	80406913	80407435	2.091778	0.172699	0.432331
ENSMUSG00000058355	Abce1	8	-	80410091	80438369	346.502829	45.506132	113.919405
ENSMUSG00000098101	Gm27006	8	+	80432226	80433168	0.000000	0.000000	0.000000
ENSMUSG00000036977	Anapc10	8	+	80438449	80505688	11.161676	4.583869	11.475193
ENSMUSG00000110202	Gm45435	8	-	80473896	80479042	0.000000	0.000000	0.000000
ENSMUSG00000110044	Gm45434	8	-	80499507	80499799	0.000000	0.000000	0.000000
ENSMUSG00000031714	Gab1	8	-	81491067	81607148	59.004431	5.068871	12.689339
ENSMUSG00000109584	Gm7997	8	+	81497320	81498299	0.687755	0.056781	0.142146
ENSMUSG00000109587	Gm31105	8	+	81606569	81607798	1.629519	0.134534	0.336791
ENSMUSG00000031715	Smarca5	8	-	81425136	81466126	326.114127	34.403946	86.126348
ENSMUSG00000110142	Gm45872	8	-	81454183	81455766	0.022293	0.001841	0.004608
ENSMUSG00000120076	Gm31223	8	+	81675585	81707521	0.000000	0.000000	0.000000
ENSMUSG00000038250	Usp38	8	-	81707362	81741557	42.150336	5.615092	14.056740
ENSMUSG00000037982	Gm9725	8	+	81740205	81787824	0.048795	0.038025	0.095192
ENSMUSG00000031712	Il15	8	-	83058261	83129851	37.049978	5.355850	13.407758
ENSMUSG00000119975	9530004M14Rik	8	+	83128533	83130354	0.000000	0.000000	0.000000
ENSMUSG00000037940	Inpp4b	8	+	82069185	82854543	0.085096	0.060128	0.150523
ENSMUSG00000090732	4930579O11Rik	8	-	82392505	82393747	0.000000	0.000000	0.000000
ENSMUSG00000090584	Gm17169	8	-	82517187	82517537	0.000000	0.000000	0.000000
ENSMUSG00000091998	Gm17072	8	+	82554327	82554984	0.000000	0.000000	0.000000
ENSMUSG00000047747	Rnf150	8	+	83589985	83817897	0.659668	0.096989	0.242800
ENSMUSG00000109600	Gm18212	8	+	83679141	83680029	0.000000	0.000000	0.000000
ENSMUSG00000109876	Gm45449	8	-	83808887	83813586	0.000000	0.000000	0.000000
ENSMUSG00000074228	Gm10645	8	-	83891710	83892799	0.000000	0.000000	0.000000
ENSMUSG00000031709	Tbc1d9	8	+	83891981	83999563	0.032954	0.003003	0.007517
ENSMUSG00000110422	Gm17999	8	+	83993715	83994256	0.000000	0.000000	0.000000
ENSMUSG00000109893	Gm9655	8	+	83474245	83484616	0.000000	0.000000	0.000000
ENSMUSG00000031711	Zfp330	8	-	83490236	83500789	152.525004	41.824259	104.702256
ENSMUSG00000109643	Gm31545	8	-	83522775	83529990	0.000000	0.000000	0.000000
ENSMUSG00000035151	Elmod2	8	-	84039261	84059115	19.158018	4.086604	10.230347
ENSMUSG00000031701	Dnaja2	8	-	86264262	86281973	880.380453	74.175245	185.689255
ENSMUSG00000110341	Gm45424	8	+	86326461	86329760	0.006061	0.000500	0.001253
ENSMUSG00000109731	Gm45425	8	+	86332091	86337390	1.289644	0.106474	0.266545
ENSMUSG00000036902	Neto2	8	-	86363217	86427553	7.687306	1.108702	2.775508
ENSMUSG00000098388	Mir8109	8	+	86427534	86427650	0.000000	0.000000	0.000000
ENSMUSG00000031703	Itfg1	8	-	86444207	86567550	105.685333	29.156652	72.990348
ENSMUSG00000109754	Gm39214	8	+	86457421	86491873	0.000000	0.000000	0.000000
ENSMUSG00000036879	Phkb	8	+	86567588	86788005	29.789047	7.488094	18.745589
ENSMUSG00000090043	Gm16167	8	-	86580002	86581066	0.000000	0.000000	0.000000
ENSMUSG00000098439	Hm629797	8	+	86720874	86723271	0.000000	0.000000	0.000000
ENSMUSG00000036872	Abcc12	8	-	87208889	87307315	0.154714	0.023971	0.060008
ENSMUSG00000047866	Lonp2	8	+	87350672	87450501	115.480800	19.748951	49.439243
ENSMUSG00000082484	Gm16177	8	-	87385946	87386663	3.945733	0.325762	0.815508
ENSMUSG00000064624	Gm22305	8	-	87397864	87397971	0.000000	0.000000	0.000000
ENSMUSG00000036840	Siah1a	8	-	87450635	87472562	125.230065	10.339073	25.882688
ENSMUSG00000074178	Gm10638	8	+	87472081	87475283	3.485414	0.935455	2.341804
ENSMUSG00000031652	N4bp1	8	-	87534788	87611886	59.657318	9.397334	23.525152
ENSMUSG00000098434	2010110E17Rik	8	+	87612316	87613194	0.112628	0.009299	0.023278
ENSMUSG00000098534	Gm27167	8	+	87629081	87646050	0.000000	0.000000	0.000000
ENSMUSG00000109706	Fth-ps3	8	+	87641785	87642142	0.740223	0.061113	0.152990
ENSMUSG00000066362	Rps13-ps1	8	+	87774317	87774854	133.536942	11.024894	27.599563
ENSMUSG00000098684	Gm27246	8	+	87841273	87925032	0.000000	0.000000	0.000000
ENSMUSG00000099207	Gm10637	8	-	87896375	87926478	0.199059	0.018361	0.045965
ENSMUSG00000098295	Gm19872	8	+	88187097	88190425	0.000000	0.000000	0.000000
ENSMUSG00000097248	Gm2694	8	+	88187097	88252195	2.600071	13.407485	33.564107
ENSMUSG00000031654	Cbln1	8	-	88195033	88199237	64.583306	5.848513	14.641085
ENSMUSG00000097992	Gm27016	8	-	88202683	88222090	0.000000	0.000000	0.000000
ENSMUSG00000098086	1700120C18Rik	8	-	88226677	88227859	0.000000	0.000000	0.000000
ENSMUSG00000069971	4933402J07Rik	8	+	88290481	88316052	0.000000	0.000000	0.000000
ENSMUSG00000045333	Zfp423	8	-	88388438	88686223	0.995879	0.178884	0.447816
ENSMUSG00000036810	Cnep1r1	8	+	88845397	88861738	179.648436	30.528617	76.424905
ENSMUSG00000031657	Heatr3	8	+	88864483	88898655	167.034570	19.361814	48.470090
ENSMUSG00000055968	Gm9988	8	-	88864707	88865145	1.256366	0.103726	0.259667
ENSMUSG00000099080	Mir7071	8	+	88864834	88864902	0.000000	0.000000	0.000000
ENSMUSG00000062704	9430002A10Rik	8	+	88901188	88901662	0.720000	0.059444	0.148810
ENSMUSG00000036779	Tent4b	8	+	88925841	88986350	138.852213	12.799263	32.041494
ENSMUSG00000031659	Adcy7	8	+	88999031	89056590	11.387840	3.925100	9.826039
ENSMUSG00000035057	Mgat4d	8	+	84075100	84108949	0.000000	0.000000	0.000000
ENSMUSG00000082136	Gm15660	8	+	84079185	84079662	0.000000	0.000000	0.000000
ENSMUSG00000002190	Clgn	8	+	84116496	84155181	0.000000	0.000000	0.000000
ENSMUSG00000063253	Scoc	8	-	84156713	84185020	67.123332	40.959958	102.538576
ENSMUSG00000110617	Gm5910	8	-	84204100	84205845	12.792744	1.056177	2.644018
ENSMUSG00000110448	Gm33242	8	-	84216372	84217428	0.000000	0.000000	0.000000
ENSMUSG00000047286	Or10k2	8	+	84262409	84271856	0.000000	0.000000	0.000000
ENSMUSG00000110478	Gm18000	8	+	84273069	84274896	0.000000	0.000000	0.000000
ENSMUSG00000033938	Ndufb7	8	+	84293300	84298255	241.575849	139.255343	348.609846
ENSMUSG00000031708	Tecr	8	-	84298327	84334600	396.604858	187.285000	468.846608
ENSMUSG00000110580	D830024N08Rik	8	+	84302673	84312548	0.000000	0.000000	0.000000
ENSMUSG00000110471	Gm45823	8	-	84310716	84312154	0.425731	0.035149	0.087991
ENSMUSG00000110690	Gm18001	8	+	84326642	84327329	0.000000	0.000000	0.000000
ENSMUSG00000005483	Dnajb1	8	+	84334822	84339282	322.915146	37.888969	94.850706
ENSMUSG00000019433	Gipc1	8	+	84379306	84391323	875.152074	82.275049	205.966188
ENSMUSG00000057672	Pkn1	8	-	84393165	84425808	86.395938	13.142543	32.900856
ENSMUSG00000019464	Ptger1	8	+	84393307	84399382	1.853988	0.206998	0.518196
ENSMUSG00000005481	Ddx39a	8	+	84441806	84453521	96.715657	40.813800	102.172686
ENSMUSG00000002885	Adgre5	8	-	84449880	84467955	34.494554	3.743730	9.372000
ENSMUSG00000098465	Mir1668	8	-	84450507	84450613	0.000564	0.000047	0.000117
ENSMUSG00000110570	Gm45778	8	+	84476133	84476285	0.000000	0.000000	0.000000
ENSMUSG00002075288	Gm54868	8	+	84479547	84479833	0.000000	0.000000	0.000000
ENSMUSG00000013033	Adgrl1	8	+	84626734	84668583	58.249143	5.223312	13.075964
ENSMUSG00002075713	Gm54906	8	-	84656072	84656185	0.105265	0.008691	0.021756
ENSMUSG00002076814	Gm54907	8	-	84656317	84656459	0.000000	0.000000	0.000000
ENSMUSG00000074219	Gm10644	8	-	84658958	84681972	4.858705	0.450593	1.128009
ENSMUSG00000005470	Asf1b	8	+	84682136	84696826	300.729684	32.506165	81.375471
ENSMUSG00000005469	Prkaca	8	+	84699622	84723072	375.495427	84.052036	210.414673
ENSMUSG00000121579	SMIM46	8	+	84705058	84707464	0.013898	0.001147	0.002872
ENSMUSG00000120736	Gm56840	8	-	84722946	84723565	0.030788	0.002542	0.006363
ENSMUSG00000079003	Samd1	8	+	84724130	84727038	232.897426	21.789919	54.548573
ENSMUSG00000046408	1700067K01Rik	8	+	84728131	84731399	0.000000	0.000000	0.000000
ENSMUSG00000098823	Mir8111	8	+	84732257	84732393	0.000000	0.000000	0.000000
ENSMUSG00000074217	Misp3	8	-	84736851	84738800	1.186837	0.105155	0.263242
ENSMUSG00000080665	Mir1199	8	-	84738144	84738262	0.000000	0.000000	0.000000
ENSMUSG00000047986	Palm3	8	+	84748100	84756924	0.163621	0.019899	0.049816
ENSMUSG00000005465	Il27ra	8	-	84756923	84769218	0.000000	0.000000	0.000000
ENSMUSG00000045232	Rln3	8	-	84769558	84771629	0.000000	0.000000	0.000000
ENSMUSG00000074215	Gm10643	8	-	84790190	84791766	3.283767	0.271110	0.678693
ENSMUSG00000056753	C330011M18Rik	8	-	84791865	84793916	2.931443	0.242022	0.605874
ENSMUSG00000031706	Rfx1	8	+	84793463	84823621	26.888705	3.500842	8.763957
ENSMUSG00000076144	Mir709	8	+	84812728	84812815	0.000000	0.000000	0.000000
ENSMUSG00000037103	Dcaf15	8	-	84823701	84831397	286.733347	24.544581	61.444554
ENSMUSG00000012889	Podnl1	8	+	84852618	84859156	61.764163	7.592111	19.005982
ENSMUSG00000036686	Cc2d1a	8	-	84859457	84874565	169.327269	19.682030	49.271715
ENSMUSG00000008129	Brme1	8	+	84874654	84899219	38.958283	4.068896	10.186017
ENSMUSG00002075294	Gm54957	8	+	84883386	84883506	0.000000	0.000000	0.000000
ENSMUSG00000056155	Nanos3	8	-	84900360	84911846	0.000000	0.000000	0.000000
ENSMUSG00000076338	Mir181d	8	-	84905345	84905416	0.000000	0.000000	0.000000
ENSMUSG00000065483	Mir181c	8	-	84905502	84905590	0.000000	0.000000	0.000000
ENSMUSG00000120131	Gm56844	8	-	84917971	84919349	0.000000	0.000000	0.000000
ENSMUSG00000097120	Gm26887	8	-	84919403	84924296	0.000000	0.000000	0.000000
ENSMUSG00000120586	Gm56830	8	-	84923650	84924104	0.006654	0.000549	0.001375
ENSMUSG00000120667	Gm56836	8	+	84924039	84924734	0.000000	0.000000	0.000000
ENSMUSG00000103593	Gm37352	8	+	84927498	84929678	1.720801	0.142070	0.355657
ENSMUSG00000120746	Gm56841	8	-	84929686	84930119	0.000000	0.000000	0.000000
ENSMUSG00000120429	Gm56827	8	-	84930373	84930713	0.000000	0.000000	0.000000
ENSMUSG00000065611	Mir23a	8	+	84935147	84935221	2.000018	0.165123	0.413366
ENSMUSG00000065444	Mir27a	8	+	84935301	84935387	0.000000	0.000000	0.000000
ENSMUSG00000065541	Mir24-2	8	+	84935444	84935550	1.693055	0.139780	0.349922
ENSMUSG00000105458	Mir3074-2	8	-	84935454	84935536	0.000000	0.000000	0.000000
ENSMUSG00000097296	Gm26532	8	+	84935549	84936238	26.201950	2.163249	5.415448
ENSMUSG00000035671	Zswim4	8	-	84937307	84963684	98.634274	8.143308	20.385841
ENSMUSG00000120710	Gm56839	8	+	84963982	84965120	0.000000	0.000000	0.000000
ENSMUSG00000019362	D8Ertd738e	8	-	84972867	84976348	1596.526786	131.810256	329.971921
ENSMUSG00000004996	Mri1	8	-	84976535	84983955	83.924762	8.504690	21.290519
ENSMUSG00000004994	Ccdc130	8	-	84984424	84997009	36.505382	4.493234	11.248298
ENSMUSG00000109653	Gm45608	8	-	85029592	85030362	0.000000	0.000000	0.000000
ENSMUSG00000034656	Cacna1a	8	+	85065268	85366875	4.813907	3.212811	8.042906
ENSMUSG00000064392	Gm23626	8	-	85107078	85107210	0.000000	0.000000	0.000000
ENSMUSG00000086067	Gm16183	8	-	85337831	85343813	2.375911	0.196157	0.491056
ENSMUSG00000053560	Ier2	8	-	85387960	85389483	273.860892	22.610128	56.601872
ENSMUSG00000120944	Gm56854	8	+	85390851	85391202	2.232955	0.184354	0.461510
ENSMUSG00000120095	Gm26664	8	+	85391725	85396050	0.799235	0.142072	0.355660
ENSMUSG00000118487	Gm50464	8	+	85392074	85395374	0.241856	0.019968	0.049987
ENSMUSG00000001910	Nacc1	8	-	85397108	85414531	427.051502	40.406700	101.153558
ENSMUSG00000001909	Trmt1	8	+	85412936	85426437	47.653345	12.132293	30.371810
ENSMUSG00000001911	Nfix	8	-	85426505	85526973	481.166834	59.984214	150.163629
ENSMUSG00000034041	Lyl1	8	+	85428078	85431569	0.000000	0.000000	0.000000
ENSMUSG00000074203	G430095P16Rik	8	+	85449636	85453473	1.173280	0.096867	0.242495
ENSMUSG00000053226	Dand5	8	-	85542033	85559038	12.270407	1.197003	2.996561
ENSMUSG00000033751	Gadd45gip1	8	+	85558151	85562111	217.135225	17.926821	44.877748
ENSMUSG00000003813	Rad23a	8	-	85560648	85567294	426.437110	48.842296	122.271111
ENSMUSG00000003814	Calr	8	-	85568479	85573563	3356.448785	366.482891	917.448062
ENSMUSG00000087685	1700122E12Rik	8	+	85573817	85575044	1.803780	0.345410	0.864695
ENSMUSG00000003808	Farsa	8	+	85583618	85595886	192.671640	39.442530	98.739869
ENSMUSG00000098331	Mir7069	8	+	85594576	85594637	5.370968	0.443430	1.110078
ENSMUSG00000003824	Syce2	8	+	85598740	85614850	107.172761	14.346931	35.915904
ENSMUSG00000003809	Gcdh	8	-	85613022	85620550	138.785641	15.116890	37.843407
ENSMUSG00000119989	Gm39213	8	+	85620011	85626786	0.979958	0.207671	0.519882
ENSMUSG00000054191	Klf1	8	+	85628557	85631924	1.092331	0.090184	0.225764
ENSMUSG00000003812	Dnase2a	8	+	85635189	85649544	83.740945	15.717760	39.347617
ENSMUSG00000053693	Mast1	8	-	85638532	85663988	0.034758	0.003804	0.009524
