Gene ID	Gene Name	Reference	Strand	Start	End	Coverage	FPKM	TPM
ENSMUSG00000098439	Hm629797	8	+	86720874	86723271	0.000000	0.000000	0.000000
ENSMUSG00000110332	Gm19935	8	-	91542773	91544021	0.752809	0.061567	0.153663
ENSMUSG00000056608	Chd9	8	+	91554980	91781144	8.975109	5.635705	14.066031
ENSMUSG00000110166	Gm45641	8	-	91574662	91576474	0.000000	0.000000	0.000000
ENSMUSG00000109812	Gm45640	8	+	91603209	91605104	1.349833	0.110393	0.275528
ENSMUSG00000109863	Gm45643	8	+	91619783	91621266	0.132075	0.010801	0.026959
ENSMUSG00000074171	Gm6658	8	-	91633160	91635044	5.918833	0.620366	1.548358
ENSMUSG00000110377	Gm45363	8	+	91781892	91783185	0.000000	0.000000	0.000000
ENSMUSG00000089179	Gm22428	8	-	91787893	91788024	0.000000	0.000000	0.000000
ENSMUSG00000031666	Rbl2	8	+	91796685	91850472	105.695864	13.506429	33.710397
ENSMUSG00000031667	Aktip	8	-	91838412	91926604	15.888536	26.125038	65.204905
ENSMUSG00000109727	Gm45464	8	-	91840390	91843299	0.577782	0.047253	0.117937
ENSMUSG00000110189	Gm45665	8	+	91878835	91879002	0.000000	0.000000	0.000000
ENSMUSG00000109755	Gm8489	8	+	91884367	91885518	0.000000	0.000000	0.000000
ENSMUSG00000110106	Gm45666	8	+	91887144	91897808	0.000000	0.000000	0.000000
ENSMUSG00002076895	Gm55506	8	-	91911547	91911811	0.000000	0.000000	0.000000
ENSMUSG00000110089	Gm36243	8	+	91937198	91951295	0.000000	0.000000	0.000000
ENSMUSG00000033282	Rpgrip1l	8	-	91943658	92039890	9.199457	1.741944	4.347679
ENSMUSG00000109828	Gm45662	8	-	91985066	91987163	0.000000	0.000000	0.000000
ENSMUSG00000109956	Gm45428	8	-	92032595	92034383	2.656828	0.217283	0.542312
ENSMUSG00000055932	Fto	8	+	92040153	92395067	41.892759	23.357694	58.297952
ENSMUSG00000110233	Gm45427	8	-	92117321	92118573	0.000000	0.000000	0.000000
ENSMUSG00000110138	4831440D22Rik	8	-	92176149	92201226	0.000000	0.000000	0.000000
ENSMUSG00000110079	Gm45292	8	+	92176934	92179140	0.000000	0.000000	0.000000
ENSMUSG00000109642	Gm45289	8	+	92219647	92222223	0.000000	0.000000	0.000000
ENSMUSG00000109709	Gm45290	8	-	92255463	92259352	0.000000	0.000000	0.000000
ENSMUSG00000110068	Gm45294	8	+	92305916	92308017	0.000000	0.000000	0.000000
ENSMUSG00000090778	Gm3235	8	-	92347194	92356360	0.000000	0.000000	0.000000
ENSMUSG00000110325	Gm45293	8	+	92359707	92361518	0.000000	0.000000	0.000000
ENSMUSG00000110371	Gm9619	8	-	92415002	92415763	17.889598	1.463062	3.651625
ENSMUSG00000031734	Irx3	8	-	92525153	92528695	11.578040	0.951709	2.375350
ENSMUSG00000046413	Irx3os	8	+	92527040	92534167	0.339212	0.048541	0.121152
ENSMUSG00000031736	Crnde	8	-	93052659	93084247	2.117014	1.421316	3.547431
ENSMUSG00000095651	Gm21817	8	-	93063296	93065878	0.449477	0.036760	0.091747
ENSMUSG00000031737	Irx5	8	+	93084253	93102914	35.874961	3.725482	9.298349
ENSMUSG00000110290	Gm45336	8	+	93192395	93196293	0.000000	0.000000	0.000000
ENSMUSG00000031738	Irx6	8	+	93400916	93407584	0.000000	0.000000	0.000000
ENSMUSG00000110023	Gm45505	8	-	93406800	93408822	0.000000	0.000000	0.000000
ENSMUSG00000078967	Gapdh-ps16	8	-	93442375	93443603	78.081945	6.385764	15.938087
ENSMUSG00000056973	Ces1d	8	-	93892696	93924466	0.456311	0.044115	0.110107
ENSMUSG00000110496	Gm45909	8	-	93916956	93917986	0.000000	0.000000	0.000000
ENSMUSG00000031725	Ces1f	8	-	93982864	94006375	0.491020	0.068492	0.170948
ENSMUSG00000057074	Ces1g	8	-	94028997	94063936	34.705821	2.838341	7.084153
ENSMUSG00000031740	Mmp2	8	+	93553919	93580048	1658.578547	157.921023	394.151591
ENSMUSG00000109669	Gm45472	8	-	93578578	93582962	2.309901	0.188910	0.471497
ENSMUSG00000033192	Lpcat2	8	+	93581967	93645907	0.398004	0.153750	0.383741
ENSMUSG00000078144	Capns2	8	+	93628035	93629039	0.410908	0.033605	0.083875
ENSMUSG00002076561	Gm55543	8	-	93639760	93639817	0.000000	0.000000	0.000000
ENSMUSG00000055368	Slc6a2	8	+	93686707	93728295	1.241985	0.103264	0.257734
ENSMUSG00000109651	Gm45463	8	+	93738247	93768144	0.057847	0.057699	0.144009
ENSMUSG00000071047	Ces1a	8	-	93746842	93774820	0.646248	0.060006	0.149767
ENSMUSG00000097520	4930488L21Rik	8	-	94476775	94540350	0.021292	0.013318	0.033241
ENSMUSG00000031748	Gnao1	8	+	94536594	94696016	61.875816	15.947948	39.804130
ENSMUSG00002075108	Gm55572	8	-	94660463	94660564	0.000000	0.000000	0.000000
ENSMUSG00000097194	9330175E14Rik	8	-	95149524	95161731	1.267180	0.398380	0.994307
ENSMUSG00000074151	Nlrc5	8	+	95160984	95253900	3.923457	0.502846	1.255042
ENSMUSG00000098511	Mir7072	8	+	95231674	95231733	0.000000	0.000000	0.000000
ENSMUSG00000034361	Cpne2	8	+	95259618	95297159	120.552611	19.734313	49.254436
ENSMUSG00000031751	Amfr	8	-	94698216	94739470	740.225098	64.806709	161.749633
ENSMUSG00000031754	Nudt21	8	-	94742124	94763659	384.466322	34.623719	86.416575
ENSMUSG00000033009	Ogfod1	8	+	94763826	94794549	51.237704	4.929903	12.304435
ENSMUSG00000110499	Gm45873	8	+	94775409	94777323	0.383256	0.031344	0.078230
ENSMUSG00000031755	Bbs2	8	-	94794582	94825556	48.084229	4.295164	10.720205
ENSMUSG00000031757	Mt4	8	+	94863825	94865659	0.000000	0.000000	0.000000
ENSMUSG00000031760	Mt3	8	+	94879235	94880774	0.000000	0.000000	0.000000
ENSMUSG00000110588	Gm45774	8	-	94897376	94900040	9.459410	0.773618	1.930855
ENSMUSG00000031762	Mt2	8	+	94899292	94900196	6346.987460	597.742020	1491.891095
ENSMUSG00000031765	Mt1	8	+	94905710	94906955	2759.805115	509.268236	1271.071334
ENSMUSG00000110524	Gm39228	8	+	94909917	94911597	4.203625	0.343784	0.858044
ENSMUSG00000032939	Nup93	8	+	94941192	95043855	83.279450	46.130909	115.137116
ENSMUSG00000110679	Rpl10-ps5	8	+	94949621	94950262	111.963651	9.156707	22.854022
ENSMUSG00000110442	Gm45804	8	+	95000054	95003488	0.000000	0.000000	0.000000
ENSMUSG00000110710	C78859	8	+	95048786	95054728	0.052914	0.004327	0.010801
ENSMUSG00000065512	Mir138-2	8	+	95050939	95051009	0.000000	0.000000	0.000000
ENSMUSG00000031766	Slc12a3	8	+	95055829	95092842	0.042777	0.012157	0.030343
ENSMUSG00000089712	Gm15889	8	+	95104458	95106951	0.000000	0.000000	0.000000
ENSMUSG00000090105	Gm15890	8	-	95105812	95113600	0.265158	0.021685	0.054124
ENSMUSG00000031770	Herpud1	8	+	95113066	95122005	169.120214	29.078203	72.575644
ENSMUSG00000094257	Ap3s1-ps2	8	+	95131839	95132417	6.511527	0.532531	1.329133
ENSMUSG00000031789	Cngb1	8	-	95965673	96033213	1.917819	0.450308	1.123914
ENSMUSG00000090206	Tepp	8	+	96037194	96052951	0.000000	0.000000	0.000000
ENSMUSG00000046556	Zfp319	8	-	96049639	96058578	33.511200	2.740641	6.840306
ENSMUSG00000031792	Usb1	8	+	96058912	96074135	125.097995	17.270849	43.105930
ENSMUSG00000031790	Mmp15	8	+	96078896	96101708	6.216231	0.534998	1.335291
ENSMUSG00000031796	Cfap20	8	-	96146877	96161497	38.623659	32.873072	82.047174
ENSMUSG00000046707	Csnk2a2	8	-	96172724	96216667	97.384735	13.134234	32.781443
ENSMUSG00000110598	Gm45854	8	+	96195274	96198761	0.000000	0.000000	0.000000
ENSMUSG00000110635	Gm45853	8	-	96207081	96210251	0.584989	0.047842	0.119408
ENSMUSG00000110427	4933406B17Rik	8	+	96223058	96230346	0.103854	0.008493	0.021199
ENSMUSG00000081436	Gm5912	8	+	96304099	96305536	0.479138	0.039185	0.097802
ENSMUSG00000031774	Psme3ip1	8	-	95300766	95328625	38.437412	11.268395	28.124538
ENSMUSG00000050079	Rspry1	8	+	95328565	95386903	40.545046	11.622076	29.007282
ENSMUSG00000110504	Gm45797	8	+	95337405	95339325	0.081728	0.006684	0.016682
ENSMUSG00000031776	Arl2bp	8	+	95393228	95401053	563.451200	63.214489	157.775646
ENSMUSG00000031775	Pllp	8	-	95401522	95422906	0.908147	0.198405	0.495194
ENSMUSG00000110702	Gm45767	8	+	95402234	95406794	0.413578	0.033824	0.084420
ENSMUSG00002075278	Gm55626	8	-	95424644	95424913	0.000000	0.000000	0.000000
ENSMUSG00000031779	Ccl22	8	+	95472218	95478327	0.868817	0.074549	0.186066
ENSMUSG00000110708	Gnb1-ps3	8	+	95486916	95487865	0.000000	0.000000	0.000000
ENSMUSG00000031778	Cx3cl1	8	+	95498637	95509055	1335.063840	179.736728	448.600926
ENSMUSG00000031780	Ccl17	8	+	95537081	95538664	227.044836	18.568374	46.344394
ENSMUSG00000031781	Ciapin1	8	-	95546432	95564986	163.209718	47.793267	119.286160
ENSMUSG00000090188	Gm7418	8	+	95562345	95563145	0.157634	0.012892	0.032176
ENSMUSG00000031782	Coq9	8	+	95564949	95581523	233.975504	35.540518	88.704793
ENSMUSG00000031783	Polr2c	8	+	95584078	95600163	230.900053	63.017377	157.283677
ENSMUSG00000040631	Dok4	8	-	95590456	95602958	43.096258	10.522462	26.262780
ENSMUSG00000063605	Ccdc102a	8	-	95629497	95644726	218.316448	21.437208	53.504653
ENSMUSG00000061577	Adgrg5	8	+	95650322	95669908	0.000000	0.000000	0.000000
ENSMUSG00000070111	Gm10286	8	-	95691307	95696384	0.000000	0.000000	0.000000
ENSMUSG00000031785	Adgrg1	8	+	95701379	95740845	21.242727	14.515885	36.229876
ENSMUSG00000060470	Adgrg3	8	+	95744320	95771878	0.000000	0.000000	0.000000
ENSMUSG00000110426	Gm45757	8	+	95772609	95774088	0.000000	0.000000	0.000000
ENSMUSG00000031786	Drc7	8	+	95781731	95804769	0.130068	0.011223	0.028012
ENSMUSG00000031787	Katnb1	8	+	95807814	95829777	63.103961	8.314030	20.750803
ENSMUSG00000110516	Gm45758	8	-	95816299	95817304	0.000000	0.000000	0.000000
ENSMUSG00000031788	Kifc3	8	-	95826456	95929440	12.936176	12.800323	31.948043
ENSMUSG00000110517	Gm31224	8	+	95840194	95856218	0.000000	0.000000	0.000000
ENSMUSG00000110428	Gm45812	8	+	95853294	95861495	0.000000	0.000000	0.000000
ENSMUSG00000110475	Gm31036	8	+	95864938	95875014	0.000000	0.000000	0.000000
ENSMUSG00000110567	Gm45703	8	-	97876051	97890988	0.000000	0.000000	0.000000
ENSMUSG00000110715	Gm5131	8	+	97890425	97891662	0.203554	0.016647	0.041549
ENSMUSG00000081111	Gm5913	8	-	98154344	98155742	30.249107	2.473858	6.174448
ENSMUSG00000098116	Gm7191	8	-	98292235	98293224	0.571717	0.046757	0.116699
ENSMUSG00000109645	Gm45246	8	+	98602786	98603152	2.975477	0.243343	0.607354
ENSMUSG00000110194	Gm7192	8	-	98950159	98951295	49.263272	4.028891	10.055620
ENSMUSG00000089819	Gm15679	8	+	99738518	99759372	0.000000	0.000000	0.000000
ENSMUSG00000036510	Cdh8	8	-	99751103	100143103	0.000000	0.000000	0.000000
ENSMUSG00000109775	Gm45297	8	-	99772559	99776041	0.000000	0.000000	0.000000
ENSMUSG00000119307	Gm24693	8	+	99799095	99799201	0.000000	0.000000	0.000000
ENSMUSG00000086842	Gm15681	8	-	99872018	99874721	0.051405	0.004204	0.010493
ENSMUSG00000090116	Gm15680	8	-	100123845	100233402	0.000000	0.000000	0.000000
ENSMUSG00000052479	A330008L17Rik	8	+	100143274	100460070	0.000000	0.000000	0.000000
ENSMUSG00000083586	Gm8688	8	+	100390651	100392039	0.000000	0.000000	0.000000
ENSMUSG00000071041	Impdh2-ps	8	+	100757190	100758734	23.756182	1.942848	4.849112
ENSMUSG00000110447	Gm31518	8	+	96320050	96348137	0.000000	0.000000	0.000000
ENSMUSG00000110483	Gm45702	8	-	96355801	96357019	0.000000	0.000000	0.000000
ENSMUSG00000031669	Gins3	8	+	96360081	96371688	92.663529	8.219380	20.514570
ENSMUSG00000110701	Gm6013	8	-	96401324	96402022	0.000000	0.000000	0.000000
ENSMUSG00000036564	Ndrg4	8	+	96403608	96441747	15.609810	12.539280	31.296513
ENSMUSG00000031671	Setd6	8	+	96442509	96445638	29.964267	3.006359	7.503505
ENSMUSG00000036550	Cnot1	8	-	96446079	96534092	176.264934	30.567579	76.292945
ENSMUSG00000065089	Gm26493	8	-	96472688	96472823	6.205882	0.507535	1.266745
ENSMUSG00000106145	Mir7073	8	-	96479779	96479842	0.000000	0.000000	0.000000
ENSMUSG00000105690	Gm26265	8	-	96483578	96483710	0.000000	0.000000	0.000000
ENSMUSG00000065211	Gm26265	8	-	96483578	96483712	0.000000	0.000000	0.000000
ENSMUSG00000110556	Gm45762	8	-	96502540	96505158	0.073692	0.006027	0.015042
ENSMUSG00000074136	4930513N10Rik	8	+	96533372	96548356	1.101349	0.108298	0.270300
ENSMUSG00000120760	Gm56845	8	-	96534358	96534734	14.226666	1.163497	2.903947
ENSMUSG00000110489	Gm31659	8	-	96535173	96544938	0.000000	0.000000	0.000000
ENSMUSG00000061104	Sap18b	8	+	96551974	96552762	343.534141	28.095201	70.122192
ENSMUSG00000110661	Gm31805	8	-	96555226	96560303	0.037957	0.003104	0.007748
ENSMUSG00000036534	Slc38a7	8	-	96562548	96580167	38.019682	4.231866	10.562221
ENSMUSG00000031672	Got2	8	-	96590762	96615175	898.690783	140.941608	351.773044
ENSMUSG00000110711	Gm45760	8	+	96597442	96599223	0.000000	0.000000	0.000000
ENSMUSG00000110634	Gm45895	8	+	96637202	96660670	0.000000	0.000000	0.000000
ENSMUSG00000110506	Gm8637	8	+	96648157	96649241	0.000000	0.000000	0.000000
ENSMUSG00002076868	Gm55847	8	+	103250526	103250588	0.000000	0.000000	0.000000
ENSMUSG00000110069	Gm45422	8	+	103261277	103261522	2.569106	0.210109	0.524406
ENSMUSG00000031673	Cdh11	8	-	103358727	103512274	316.469499	40.933056	102.163909
ENSMUSG00000110084	Gm45257	8	-	103380823	103384820	0.179587	0.014687	0.036657
ENSMUSG00000109997	9430099M06Rik	8	-	103432681	103433422	0.000000	0.000000	0.000000
ENSMUSG00002074971	Gm55848	8	-	103459022	103459116	0.000000	0.000000	0.000000
ENSMUSG00000110269	Gm45258	8	-	103506822	103507674	1.113179	0.091039	0.227222
ENSMUSG00000110053	Gm29682	8	-	104815548	104832505	0.000000	0.000000	0.000000
ENSMUSG00000031871	Cdh5	8	+	104828257	104871143	0.000000	0.000000	0.000000
ENSMUSG00000109909	Gm45663	8	+	104879338	104880969	0.183274	0.014989	0.037410
ENSMUSG00000031872	Bean1	8	+	104897074	104945754	0.184030	0.016325	0.040745
ENSMUSG00000074128	Gm10631	8	-	104904427	104911231	0.000000	0.000000	0.000000
ENSMUSG00000110674	Gm45892	8	-	104943834	104944931	0.000000	0.000000	0.000000
ENSMUSG00000035824	Tk2	8	-	104953317	104975190	55.670400	7.101777	17.725169
ENSMUSG00000054400	Cklf	8	+	104977493	104991570	18.382920	9.437513	23.554881
ENSMUSG00000063696	Gm8730	8	-	103591477	103592430	10321.079665	844.087320	2106.738886
ENSMUSG00000031875	Cmtm3	8	+	105066042	105074304	78.661135	12.928882	32.268910
ENSMUSG00000096188	Cmtm4	8	-	105074823	105122439	176.370184	14.424056	36.000684
ENSMUSG00000110486	Gm45877	8	-	105089234	105090300	0.329787	0.026971	0.067316
ENSMUSG00000035770	Dync1li2	8	-	105144312	105169679	178.614038	19.816905	49.460575
ENSMUSG00000110689	Gm45731	8	+	105164892	105166094	0.000000	0.000000	0.000000
ENSMUSG00000110630	K230015D01Rik	8	+	105168903	105170418	8.180723	0.669043	1.669849
ENSMUSG00000048371	Pdp2	8	+	105318083	105325658	20.700632	1.692957	4.225413
ENSMUSG00000031878	Nae1	8	-	105237660	105261269	96.975918	35.675071	89.040621
ENSMUSG00000031883	Car7	8	+	105261321	105276975	1.160889	0.315983	0.788655
ENSMUSG00000031880	Rrad	8	-	105354702	105357959	58.509598	4.913147	12.262616
ENSMUSG00000110652	Gm33023	8	+	105357464	105363124	0.176837	0.033518	0.083657
ENSMUSG00000031879	Ciao2b	8	-	105366470	105368597	874.638468	84.384940	210.614508
ENSMUSG00000023737	1700082M22Rik	8	+	105368439	105385190	0.000000	0.000000	0.000000
ENSMUSG00000110568	Gm7208	8	-	105402168	105408843	0.000000	0.000000	0.000000
ENSMUSG00000121420	-	8	-	105403171	105406327	0.000000	0.000000	0.000000
ENSMUSG00000110557	Gm5159	8	-	105428337	105434836	0.000000	0.000000	0.000000
ENSMUSG00000121421	-	8	-	105432699	105434889	0.000000	0.000000	0.000000
ENSMUSG00002075956	Gm55898	8	-	105436004	105436078	0.000000	0.000000	0.000000
ENSMUSG00000118580	Gm52979	8	-	105437165	105447597	0.000000	0.000000	0.000000
ENSMUSG00000110497	9230110F11Rik	8	+	105437881	105444892	0.000000	0.000000	0.000000
ENSMUSG00000055730	Ces2a	8	+	105460635	105468266	0.000000	0.000000	0.000000
ENSMUSG00000110639	Gm6831	8	+	105482411	105490701	0.000000	0.000000	0.000000
ENSMUSG00000121422	-	8	+	105483180	105486151	0.000000	0.000000	0.000000
ENSMUSG00000110694	Gm45782	8	+	105512460	105514244	0.000000	0.000000	0.000000
ENSMUSG00000069925	4932416K20Rik	8	+	105521560	105525684	0.000000	0.000000	0.000000
ENSMUSG00000050097	Ces2b	8	+	105558204	105566725	0.062500	0.005111	0.012758
ENSMUSG00000089748	Matr3-ps2	8	-	105571010	105573005	0.120240	0.009834	0.024543
ENSMUSG00000061825	Ces2c	8	+	105573700	105581115	0.090949	0.008676	0.021655
ENSMUSG00000031884	Ces2d-ps	8	+	105594120	105600493	0.000000	0.000000	0.000000
ENSMUSG00000031886	Ces2e	8	+	105652892	105661304	0.983883	0.086188	0.215114
ENSMUSG00000062826	Ces2f	8	+	105673988	105686679	0.325685	0.026635	0.066479
ENSMUSG00000031877	Ces2g	8	+	105688350	105696169	0.441522	0.045139	0.112662
ENSMUSG00000033249	Hsf4	8	+	105996433	106002477	0.531660	0.043831	0.109396
ENSMUSG00000069922	Ces3a	8	+	105775233	105785045	0.000000	0.000000	0.000000
ENSMUSG00000110488	Gm45724	8	-	105777681	105778100	0.000000	0.000000	0.000000
ENSMUSG00000062181	Ces3b	8	+	105810385	105820561	0.167251	0.014600	0.036441
ENSMUSG00000110502	Gm8804	8	+	105837256	105838053	0.000000	0.000000	0.000000
ENSMUSG00000060560	Ces4a	8	+	105858432	105876741	0.224414	0.018353	0.045807
ENSMUSG00000099465	Gm3830	8	+	105891219	105896999	1.013994	0.082927	0.206976
ENSMUSG00000031885	Cbfb	8	+	105897306	105944621	168.660370	49.715838	124.084662
ENSMUSG00000119598	Gm22063	8	+	105899128	105899234	2.000000	0.163566	0.408240
ENSMUSG00000084711	Gm24629	8	+	105930625	105930713	0.000000	0.000000	0.000000
ENSMUSG00000031889	Phaf1	8	+	105951777	105979685	60.802670	8.319108	20.763479
ENSMUSG00000069920	B3gnt9	8	-	105979270	105981785	66.100278	5.740663	14.327993
ENSMUSG00000031887	Tradd	8	-	105984918	105991241	203.511991	18.868707	47.093988
ENSMUSG00000033313	Fbxl8	8	+	105991280	105995958	64.171187	5.804278	14.486769
ENSMUSG00000014776	Nol3	8	+	106002772	106008571	70.549373	5.769729	14.400539
ENSMUSG00000014837	Matcap1	8	-	106007041	106016496	6.798814	0.781313	1.950062
ENSMUSG00000110611	Gm20163	8	+	106016310	106018117	10.117097	1.704483	4.254180
ENSMUSG00000043251	Exoc3l	8	-	106016556	106022733	5.836058	0.809343	2.020020
ENSMUSG00000014859	E2f4	8	+	106024295	106032002	229.975324	23.512167	58.683497
ENSMUSG00000014791	Elmo3	8	+	106032233	106037392	10.553664	1.028867	2.567927
ENSMUSG00002076683	Gm55919	8	-	106034424	106034532	0.086993	0.007115	0.017757
ENSMUSG00000070130	Mir328	8	-	106034996	106035092	0.000000	0.000000	0.000000
ENSMUSG00000014782	Plekhg4	8	+	106099906	106109494	14.610090	3.051495	7.616160
ENSMUSG00000051648	Kctd19	8	-	106109439	106140134	0.000000	0.000000	0.000000
ENSMUSG00000041679	Fbxl9	8	-	106038897	106052910	7.287014	0.934096	2.331389
ENSMUSG00000014856	Tmem208	8	+	106052986	106061851	166.051984	25.594556	63.880887
ENSMUSG00000014778	Fhod1	8	-	106055795	106074585	58.845361	5.739483	14.325048
ENSMUSG00000014786	Slc9a5	8	+	106075475	106096513	44.919943	5.285755	13.192598
ENSMUSG00000031907	Zfp90	8	+	107141959	107153230	30.751036	6.845785	17.086243
ENSMUSG00000054069	6030452D12Rik	8	+	107227137	107236288	0.000000	0.000000	0.000000
ENSMUSG00000061048	Cdh3	8	+	107237523	107283929	1.431227	0.117050	0.292142
ENSMUSG00000060019	Gm10073	8	-	107299641	107299982	337.103367	27.569274	68.809543
ENSMUSG00000099139	1110028F18Rik	8	+	107313775	107321452	0.000000	0.000000	0.000000
ENSMUSG00000000303	Cdh1	8	+	107329983	107396878	0.095759	0.008086	0.020182
ENSMUSG00000054320	Lrrc36	8	+	106140203	106190718	0.000000	0.000000	0.000000
ENSMUSG00000014846	Tppp3	8	-	106194125	106198158	26.486743	3.500973	8.738002
ENSMUSG00000039199	Zdhhc1	8	-	106199055	106223534	40.194380	7.085344	17.684154
ENSMUSG00000110608	Gm8838	8	+	106230038	106230578	0.000000	0.000000	0.000000
ENSMUSG00000031891	Hsd11b2	8	+	106245387	106250620	1.450000	0.118585	0.295974
ENSMUSG00000013160	Atp6v0d1	8	-	106251097	106292679	605.643856	54.619138	136.322700
ENSMUSG00000104168	Gm38250	8	+	106292809	106305274	2.293544	0.399828	0.997922
ENSMUSG00000005705	Agrp	8	-	106293330	106364025	0.000000	0.000000	0.000000
ENSMUSG00000110686	Gm45855	8	-	106311953	106312832	125.590190	10.271124	25.635471
ENSMUSG00000038604	Ripor1	8	+	106331887	106348851	174.015115	14.231452	35.519967
ENSMUSG00000089432	Mir1966	8	+	106342098	106342205	0.456768	0.037356	0.093235
ENSMUSG00000098120	Gm5914	8	-	106350968	106364117	7.418260	0.860940	2.148801
ENSMUSG00000102593	Gm38384	8	+	106360382	106361503	0.000000	0.000000	0.000000
ENSMUSG00000005698	Ctcf	8	+	106363200	106409554	64.262170	16.551725	41.311085
ENSMUSG00000080021	Gm5915	8	-	106386966	106387419	30.299572	2.477985	6.184749
ENSMUSG00000050357	Carmil2	8	+	106412906	106424819	0.077478	0.008290	0.020690
ENSMUSG00000038000	Acd	8	-	106422492	106427734	167.750329	19.567541	48.838194
ENSMUSG00000005699	Pard6a	8	+	106427780	106430128	91.894019	13.423188	33.502639
ENSMUSG00000013155	Enkd1	8	-	106430283	106434842	124.755013	27.558398	68.782396
ENSMUSG00000013158	4933405L10Rik	8	+	106434287	106436878	2.797167	0.380737	0.950273
ENSMUSG00000013150	Gfod2	8	-	106440486	106485296	44.236767	5.131821	12.808400
ENSMUSG00000037415	Ranbp10	8	-	106494940	106553982	70.864752	6.894630	17.208154
ENSMUSG00000031893	Tsnaxip1	8	+	106554363	106571312	0.000000	0.000000	0.000000
ENSMUSG00000036672	Cenpt	8	-	106571305	106579910	114.376856	18.659211	46.571112
ENSMUSG00000036442	Thap11	8	+	106581764	106583582	270.556917	22.126916	55.226081
ENSMUSG00000110586	4930578M07Rik	8	-	106585935	106587054	0.000000	0.000000	0.000000
ENSMUSG00000008450	Nutf2	8	+	106587212	106605962	97.937266	105.823212	264.121817
ENSMUSG00000036270	Edc4	8	+	106607513	106621540	132.188972	12.913457	32.230412
ENSMUSG00000044287	Nrn1l	8	+	106620199	106621655	3.939205	0.322159	0.804071
ENSMUSG00000048310	Pskh1	8	+	106627073	106658410	105.975076	8.666944	21.631634
ENSMUSG00000031896	Ctrl	8	-	106658635	106660494	0.000000	0.000000	0.000000
ENSMUSG00000087436	Gm16156	8	+	106660965	106672475	2.354112	0.192526	0.480521
ENSMUSG00000031897	Psmb10	8	-	106662367	106665076	279.907588	30.837496	76.966623
ENSMUSG00000035237	Lcat	8	-	106666183	106670014	4.633383	0.378931	0.945766
ENSMUSG00000017765	Slc12a4	8	-	106670222	106692729	303.113012	29.605115	73.890752
ENSMUSG00000099131	Mir7074	8	-	106678269	106678331	0.936508	0.076590	0.191160
ENSMUSG00000121297	-	8	+	106699729	106712511	0.000000	0.000000	0.000000
ENSMUSG00000031898	Dpep3	8	-	106700145	106706061	0.344625	0.028184	0.070345
ENSMUSG00000110457	Gm45752	8	+	106710372	106710625	0.000000	0.000000	0.000000
ENSMUSG00000053687	Dpep2	8	-	106711576	106718391	0.618557	0.113682	0.283737
ENSMUSG00000115067	Dpep2	8	-	106711577	106723055	0.625862	0.051185	0.127751
ENSMUSG00000065231	Gm22972	8	-	106715133	106715263	0.000000	0.000000	0.000000
ENSMUSG00000031901	Dus2	8	+	106717969	106780472	34.283283	11.644330	29.062826
ENSMUSG00000115768	Dpep2nb	8	-	106722098	106732607	0.000000	0.000000	0.000000
ENSMUSG00000045538	Ddx28	8	-	106736253	106738514	111.575528	9.124965	22.774798
ENSMUSG00000031902	Nfatc3	8	+	106785472	106857169	31.192020	13.079684	32.645294
ENSMUSG00002076384	Gm54720	8	-	106798247	106798506	0.000000	0.000000	0.000000
ENSMUSG00000084128	Esrp2	8	-	106856951	106863606	0.156960	0.016256	0.040573
ENSMUSG00000086390	1810019D21Rik	8	+	106862013	106865358	0.248392	0.020985	0.052377
ENSMUSG00000031903	Pla2g15	8	+	106877031	106891347	102.544351	14.499753	36.189614
ENSMUSG00000031904	Slc7a6	8	+	106895489	106925338	80.046206	28.059695	70.033573
ENSMUSG00000033106	Slc7a6os	8	-	106927349	106937567	109.867436	29.340263	73.229714
ENSMUSG00000060098	Prmt7	8	+	106937568	106979426	134.322691	22.475683	56.096561
ENSMUSG00000031906	Smpd3	8	-	106979180	107064620	16.198850	1.389762	3.468677
ENSMUSG00000074113	Gm10629	8	+	107009939	107026649	0.000000	0.000000	0.000000
ENSMUSG00000041949	Tango6	8	+	107409700	107578071	46.759217	6.118331	15.270607
ENSMUSG00000031910	Has3	8	+	107596874	107611198	0.204312	0.073248	0.182817
ENSMUSG00000046691	Chtf8	8	-	107610495	107620233	472.281504	40.685372	101.545720
ENSMUSG00000117748	Derpc	8	-	107610522	107620225	4.923316	1.713937	4.277779
ENSMUSG00000041438	Utp4	8	+	107620268	107649720	181.292054	23.052800	57.536974
ENSMUSG00000074108	Rpl10-ps2	8	-	107654401	107655045	15.730590	1.286492	3.210928
ENSMUSG00000041308	Sntb2	8	+	107662382	107746346	67.789388	5.808784	14.498016
ENSMUSG00000088969	Gm22085	8	-	107736134	107736243	0.000000	0.000000	0.000000
ENSMUSG00000038872	Zfhx3	8	+	108669276	109688262	0.527376	0.745750	1.861302
ENSMUSG00000109868	Gm39244	8	-	109253569	109264490	0.000000	0.000000	0.000000
ENSMUSG00000110613	Lncbate1	8	-	109279883	109311320	0.000000	0.000000	0.000000
ENSMUSG00000120938	Gm56853	8	-	109448513	109449397	4.061017	0.332122	0.828935
ENSMUSG00000104292	Gm38042	8	+	109464225	109469432	0.000000	0.000000	0.000000
ENSMUSG00000102989	Gm38318	8	+	109594194	109595899	0.000000	0.000000	0.000000
ENSMUSG00000093697	Gm20686	8	-	109644896	109648506	0.000000	0.000000	0.000000
